date,target_pct_opening_ev,opening_expected_return_pct,starting_pct_opening_ev,required_movement_pct,achieved_pct_opening_ev,mean_absolute_decimal_change,status
2024-07-27,60,10.536022782390198,48.19498771341576,16.0,64.66147278030718,0.07082040358185905,reached_on_grid
2024-07-27,70,10.536022782390198,48.19498771341576,24.0,70.29463120899311,0.10623060537278853,reached_on_grid
2024-07-27,80,10.536022782390198,48.19498771341576,41.0,80.24042431613701,0.18147728417851372,reached_on_grid
2024-07-27,90,10.536022782390198,48.19498771341576,70.0,90.06314118039865,0.3098392656706332,reached_on_grid
2024-07-27,100,10.536022782390198,48.19498771341576,100.0,100.0,0.44262752238661884,reached_on_grid
2024-08-03,50,13.211115852895785,71.65583459894553,0.0,71.65583459894553,0.0,already_met
2024-08-03,60,13.211115852895785,71.65583459894553,0.0,71.65583459894553,0.0,already_met
2024-08-03,70,13.211115852895785,71.65583459894553,0.0,71.65583459894553,0.0,already_met
2024-08-03,80,13.211115852895785,71.65583459894553,21.0,80.02319989670056,0.04227978323962849,reached_on_grid
2024-08-03,90,13.211115852895785,71.65583459894553,70.0,90.13969398793137,0.1409326107987616,reached_on_grid
2024-08-03,100,13.211115852895785,71.65583459894553,100.0,99.99999999999999,0.20133230114108802,reached_on_grid
2024-08-10,50,4.381667461340961,15.618253316615318,42.0,50.10924085043281,0.18746595899840546,reached_on_grid
2024-08-10,60,4.381667461340961,15.618253316615318,53.0,60.87890292155835,0.2365641863551307,reached_on_grid
2024-08-10,70,4.381667461340961,15.618253316615318,67.0,70.6746065503785,0.29905283935459914,reached_on_grid
2024-08-10,80,4.381667461340961,15.618253316615318,77.0,80.27610868753455,0.3436875914970766,reached_on_grid
2024-08-10,90,4.381667461340961,15.618253316615318,88.0,90.20265442335122,0.3927858188538019,reached_on_grid
2024-08-10,100,4.381667461340961,15.618253316615318,100.0,100.0,0.4463475214247749,reached_on_grid
2024-08-17,50,16.850838688982776,63.17733034269378,0.0,63.17733034269378,0.0,already_met
2024-08-17,60,16.850838688982776,63.17733034269378,0.0,63.17733034269378,0.0,already_met
2024-08-17,70,16.850838688982776,63.17733034269378,10.0,72.54781094389986,0.023996782926727002,reached_on_grid
2024-08-17,80,16.850838688982776,63.17733034269378,30.0,80.23752632557768,0.07199034878018096,reached_on_grid
2024-08-17,90,16.850838688982776,63.17733034269378,60.0,90.1862259967094,0.14398069756036186,reached_on_grid
2024-08-17,100,16.850838688982776,63.17733034269378,100.0,100.0,0.23996782926726984,reached_on_grid
2024-08-24,50,6.789274305739957,9.489138127807074,44.0,50.51089096702884,0.3532252357760445,reached_on_grid
2024-08-24,60,6.789274305739957,9.489138127807074,53.0,60.48450175825625,0.42547585218478085,reached_on_grid
2024-08-24,70,6.789274305739957,9.489138127807074,62.0,70.27779384900832,0.49772646859351727,reached_on_grid
2024-08-24,80,6.789274305739957,9.489138127807074,73.0,80.44807620450177,0.5860327775375285,reached_on_grid
2024-08-24,90,6.789274305739957,9.489138127807074,82.0,90.4212119004612,0.6582833939462647,reached_on_grid
2024-08-24,100,6.789274305739957,9.489138127807074,100.0,100.0,0.8027846267637375,reached_on_grid
2024-09-07,50,6.86283099326305,91.99612767919972,0.0,91.99612767919972,0.0,already_met
2024-09-07,60,6.86283099326305,91.99612767919972,0.0,91.99612767919972,0.0,already_met
2024-09-07,70,6.86283099326305,91.99612767919972,0.0,91.99612767919972,0.0,already_met
2024-09-07,80,6.86283099326305,91.99612767919972,0.0,91.99612767919972,0.0,already_met
2024-09-07,90,6.86283099326305,91.99612767919972,0.0,91.99612767919972,0.0,already_met
2024-09-07,100,6.86283099326305,91.99612767919972,35.0,100.17442464199432,0.24539898494071188,reached_on_grid
2024-09-14,50,8.716906137673444,49.36561510823119,2.0,50.58429789293081,0.007956763951501212,reached_on_grid
