event_number,date,target_pct_opening_ev,p025_bankroll,median_bankroll,p95_bankroll,p975_bankroll,mean_bankroll,fraction_below_floor
47,2025-06-14,50,1865.0578646720119,2375.7694954795634,2776.542977172321,2854.3727878064674,2371.85992613965,0.0
48,2025-06-21,50,1404.380567336198,1791.6318209811243,2105.9899199223987,2164.4890511415215,1790.8067635088905,0.0
49,2025-06-28,50,1684.7506131162434,2148.3607135087977,2526.542426659848,2597.3077180533737,2147.634811668664,0.0
50,2025-07-12,50,1684.7506131162434,2148.3607135087977,2526.542426659848,2597.3077180533737,2147.634811668664,0.0
51,2025-07-19,50,1607.889542470698,2050.302707762523,2411.054069241,2478.8142997676105,2049.5597147617236,0.0
52,2025-07-26,50,1607.889542470698,2050.302707762523,2411.054069241,2478.8142997676105,2049.5597147617236,0.0
53,2025-08-02,50,1607.889542470698,2050.302707762523,2411.054069241,2478.8142997676105,2049.5597147617236,0.0
54,2025-08-09,50,1607.889542470698,2050.302707762523,2411.054069241,2478.8142997676105,2049.5597147617236,0.0
55,2025-08-16,50,1306.4390370857664,1671.0122443212308,1966.4691264399519,2018.8770125139392,1669.8593024164518,0.0
56,2025-08-23,50,1306.4390370857664,1671.0122443212308,1966.4691264399519,2018.8770125139392,1669.8593024164518,0.0
57,2025-09-06,50,1306.4390370857664,1671.0122443212308,1966.4691264399519,2018.8770125139392,1669.8593024164518,0.0
58,2025-09-13,50,1306.4390370857664,1671.0122443212308,1966.4691264399519,2018.8770125139392,1669.8593024164518,0.0
59,2025-09-27,50,1387.5812547866867,1771.841409537603,2090.8582097138224,2144.359036958852,1772.7447516131215,0.0
60,2025-10-04,50,1387.5812547866867,1771.841409537603,2090.8582097138224,2144.359036958852,1772.7447516131215,0.0
61,2025-10-11,50,1360.9743412177847,1754.0927006389848,2101.550562215604,2163.9904990321784,1756.0054131298505,0.0
62,2025-10-18,50,1360.9743412177847,1754.0927006389848,2101.550562215604,2163.9904990321784,1756.0054131298505,0.0
63,2025-10-25,50,1360.9743412177847,1754.0927006389848,2101.550562215604,2163.9904990321784,1756.0054131298505,0.0
64,2025-11-01,50,1360.9743412177847,1754.0927006389848,2101.550562215604,2163.9904990321784,1756.0054131298505,0.0
65,2025-11-08,50,1360.9743412177847,1754.0927006389848,2101.550562215604,2163.9904990321784,1756.0054131298505,0.0
66,2025-11-15,50,1668.6587850546755,2155.2064890401043,2583.336868819586,2665.721310024361,2159.973430402086,0.0
67,2025-11-22,50,1668.6587850546755,2155.2064890401043,2583.336868819586,2665.721310024361,2159.973430402086,0.0
68,2025-12-06,50,1247.8028170696866,1618.681002376743,1949.5235649870388,2008.3087660682793,1624.4688570870464,0.0
69,2025-12-13,50,1247.8028170696866,1618.681002376743,1949.5235649870388,2008.3087660682793,1624.4688570870464,0.0
70,2026-01-24,50,1166.4262715266725,1512.6375665704813,1821.8211220822714,1876.796121259419,1517.4365035214976,0.0
71,2026-01-31,50,1395.7794200406531,1810.1930688036443,2185.3033506995043,2251.1458257749327,1817.540219507213,0.0
72,2026-02-07,50,1395.7794200406531,1810.1930688036443,2185.3033506995043,2251.1458257749327,1817.540219507213,0.0
73,2026-02-21,50,1395.7794200406531,1810.1930688036443,2185.3033506995043,2251.1458257749327,1817.540219507213,0.0
0,start,60,500.0,500.0,500.0,500.0,500.0,0.0
1,2024-05-11,60,506.5293348284097,506.9342932118922,507.91961068488655,508.01884528140795,507.0550721595848,0.0
2,2024-05-18,60,506.5293348284097,506.9342932118922,507.91961068488655,508.01884528140795,507.0550721595848,0.0
3,2024-06-01,60,506.5293348284097,506.9342932118922,507.91961068488655,508.01884528140795,507.0550721595848,0.0
4,2024-06-08,60,506.5293348284097,506.9342932118922,507.91961068488655,508.01884528140795,507.0550721595848,0.0
5,2024-06-15,60,506.5293348284097,506.9342932118922,507.91961068488655,508.01884528140795,507.0550721595848,0.0
6,2024-06-22,60,520.6613837563891,541.6041957966356,543.7865027471577,544.2561212894927,541.0639406720609,0.0
7,2024-06-29,60,645.9989535042215,669.6756154078682,678.1120689416902,680.2075583962644,666.7377154870735,0.0
8,2024-07-13,60,645.9989535042215,669.6756154078682,678.1120689416902,680.2075583962644,666.7377154870735,0.0
9,2024-07-20,60,645.9989535042215,669.6756154078682,678.1120689416902,680.2075583962644,666.7377154870735,0.0
10,2024-07-27,60,678.5813671482823,709.1512783837703,732.7331914025264,736.1514309780671,708.127484565662,0.0
11,2024-08-03,60,678.5813671482823,709.1512783837703,732.7331914025264,736.1514309780671,708.127484565662,0.0
12,2024-08-10,60,786.9291851438473,835.16750861684,874.0372201805392,883.2929386683101,832.8978952635536,0.0
13,2024-08-17,60,786.9291851438473,835.16750861684,874.0372201805392,883.2929386683101,832.8978952635536,0.0
14,2024-08-24,60,784.4906865417212,850.4281678644213,904.1675514100654,916.5413355002877,849.8143632633452,0.0
15,2024-09-07,60,784.4906865417212,850.4281678644213,904.1675514100654,916.5413355002877,849.8143632633452,0.0
16,2024-09-14,60,1085.6215725225895,1177.2821205502626,1256.0857432763232,1273.09884779159,1177.032977162391,0.0
17,2024-09-28,60,1085.6215725225895,1177.2821205502626,1256.0857432763232,1273.09884779159,1177.032977162391,0.0
18,2024-10-05,60,1085.6215725225895,1177.2821205502626,1256.0857432763232,1273.09884779159,1177.032977162391,0.0
19,2024-10-12,60,1085.6215725225895,1177.2821205502626,1256.0857432763232,1273.09884779159,1177.032977162391,0.0
20,2024-10-19,60,1243.4697944710788,1407.7818446709966,1546.5693735133286,1567.243971005273,1406.956597737468,0.0
21,2024-10-26,60,1676.630944986859,1911.4366587778131,2123.779101712715,2168.7139522269654,1912.4409477453664,0.0
22,2024-11-02,60,2319.7056940988737,2654.1406371761386,2953.070828825734,3014.137915667951,2655.270585881498,0.0
23,2024-11-09,60,2274.0484914771905,2599.5136319672156,2892.0508289473505,2953.3894402322335,2600.4875381557054,0.0
24,2024-11-16,60,2013.407804878941,2318.8449983967757,2595.8222785312,2663.6474974911007,2320.164737400683,0.0
25,2024-11-23,60,2013.407804878941,2318.8449983967757,2595.8222785312,2663.6474974911007,2320.164737400683,0.0
26,2024-12-07,60,2013.407804878941,2318.8449983967757,2595.8222785312,2663.6474974911007,2320.164737400683,0.0
27,2024-12-14,60,1544.2945883159844,1790.1402400840007,2025.93407748598,2077.8981621320854,1792.460509104329,0.0
28,2025-01-11,60,1575.8310176220225,1825.4808689892297,2064.357685764971,2117.6783505535777,1827.226712609829,0.0
29,2025-01-18,60,1929.5996252271948,2237.2557007089163,2535.9728600886956,2598.5217898542387,2240.625760675972,0.0
30,2025-02-01,60,2449.0424513153735,2847.466755901469,3238.8706635704098,3316.2792391166417,2853.629608179695,0.0
31,2025-02-08,60,2449.0424513153735,2847.466755901469,3238.8706635704098,3316.2792391166417,2853.629608179695,0.0
32,2025-02-15,60,1832.6724577664259,2167.47494204707,2532.495496756382,2619.436966055721,2179.0775904430798,0.0
33,2025-02-22,60,2124.37679149464,2536.951634629999,2970.2700032914613,3080.0149943072133,2549.7551954163923,0.0
34,2025-03-01,60,2124.37679149464,2536.951634629999,2970.2700032914613,3080.0149943072133,2549.7551954163923,0.0
35,2025-03-08,60,2124.37679149464,2536.951634629999,2970.2700032914613,3080.0149943072133,2549.7551954163923,0.0
36,2025-03-15,60,2124.37679149464,2536.951634629999,2970.2700032914613,3080.0149943072133,2549.7551954163923,0.0
37,2025-03-22,60,2032.7773396578705,2442.3620816859357,2881.984490396833,2982.929700244639,2457.8115345487663,0.0
38,2025-03-29,60,2032.7773396578705,2442.3620816859357,2881.984490396833,2982.929700244639,2457.8115345487663,0.0
39,2025-04-05,60,2032.7773396578705,2442.3620816859357,2881.984490396833,2982.929700244639,2457.8115345487663,0.0
40,2025-04-12,60,1409.8979605454874,1795.5679433077025,2188.36676659377,2279.385378109071,1805.7217801968961,0.0
41,2025-04-26,60,1583.1239493644855,2025.0638526653943,2474.921907439531,2585.983331382615,2037.732364044619,0.0
42,2025-05-03,60,1583.1239493644855,2025.0638526653943,2474.921907439531,2585.983331382615,2037.732364044619,0.0
43,2025-05-10,60,1583.1239493644855,2025.0638526653943,2474.921907439531,2585.983331382615,2037.732364044619,0.0
44,2025-05-17,60,1922.522491604751,2460.2550045798807,3004.0656206625854,3131.183062413464,2477.467571254157,0.0
45,2025-05-31,60,1806.6719358131375,2333.545933057089,2881.746440416971,2994.8821803301075,2349.565237769656,0.0
46,2025-06-07,60,1821.5270635973243,2353.6886868609545,2908.6015168156746,3024.9769621717633,2370.1996606600983,0.0
47,2025-06-14,60,2047.6070693171282,2665.284623468013,3314.365368513726,3451.1780600781476,2683.6354662964054,0.0
48,2025-06-21,60,1605.139936507798,2089.3094714719073,2600.897996960576,2704.468515146723,2104.7902085602573,0.0
49,2025-06-28,60,1964.0365128243714,2556.1540210152016,3184.12569808054,3307.9907914136675,2574.545237867411,0.0
50,2025-07-12,60,1964.0365128243714,2556.1540210152016,3184.12569808054,3307.9907914136675,2574.545237867411,0.0
51,2025-07-19,60,1872.9711267015625,2437.6172724251833,3036.4782198749303,3154.7509215939485,2455.1704482964205,0.0
52,2025-07-26,60,1872.9711267015625,2437.6172724251833,3036.4782198749303,3154.7509215939485,2455.1704482964205,0.0
53,2025-08-02,60,1872.9711267015625,2437.6172724251833,3036.4782198749303,3154.7509215939485,2455.1704482964205,0.0
54,2025-08-09,60,1872.9711267015625,2437.6172724251833,3036.4782198749303,3154.7509215939485,2455.1704482964205,0.0
55,2025-08-16,60,1589.200856714505,2070.318800461327,2579.851545406306,2692.6439594031312,2086.6575148053444,0.0
56,2025-08-23,60,1589.200856714505,2070.318800461327,2579.851545406306,2692.6439594031312,2086.6575148053444,0.0
57,2025-09-06,60,1526.854228153564,1988.493094744841,2477.6053285238117,2587.5208301228704,2003.9916371562342,0.0
58,2025-09-13,60,1526.854228153564,1988.493094744841,2477.6053285238117,2587.5208301228704,2003.9916371562342,0.0
59,2025-09-27,60,1656.9152620175028,2163.273713331885,2701.695223021819,2812.960606041119,2177.761944082605,0.0
60,2025-10-04,60,1656.9152620175028,2163.273713331885,2701.695223021819,2812.960606041119,2177.761944082605,0.0
61,2025-10-11,60,1627.0352697196781,2139.9625350670813,2691.3432861546376,2798.405336283368,2157.526880316656,0.0
62,2025-10-18,60,1627.0352697196781,2139.9625350670813,2691.3432861546376,2798.405336283368,2157.526880316656,0.0
63,2025-10-25,60,1334.8229781864438,1766.307268467951,2223.103892681749,2319.0557797101887,1782.521999299876,0.0
64,2025-11-01,60,1638.1987175859113,2169.016279347962,2730.345539561228,2847.0063758688225,2187.4501118622293,0.0
65,2025-11-08,60,1638.1987175859113,2169.016279347962,2730.345539561228,2847.0063758688225,2187.4501118622293,0.0
66,2025-11-15,60,2047.9546395454859,2716.2750178365204,3426.4698817622175,3573.0566973569303,2741.3455894331596,0.0
67,2025-11-22,60,2207.6148501181115,2924.971672686348,3699.2000530218234,3887.8938981682695,2956.1706197291264,0.0
68,2025-12-06,60,1700.2093114499098,2345.7538995678433,3172.216018540101,3350.7281571962308,2389.9491134113455,0.0
69,2025-12-13,60,1751.866311836492,2414.2962307948774,3264.722791454943,3439.4548264676246,2456.691963119708,0.0
70,2026-01-24,60,1669.0003324058598,2296.958851190876,3108.2216059176258,3280.5451060968317,2337.4390702833953,0.0
71,2026-01-31,60,2009.650770141615,2760.5969200929135,3749.2588542955914,3954.7649461202186,2815.2289136934132,0.0
72,2026-02-07,60,2009.650770141615,2760.5969200929135,3749.2588542955914,3954.7649461202186,2815.2289136934132,0.0
73,2026-02-21,60,1953.448235554035,2682.253501134658,3638.542595369024,3835.3714945528227,2733.207313057769,0.0
0,start,70,500.0,500.0,500.0,500.0,500.0,0.0
1,2024-05-11,70,506.63822195142706,512.8560850120962,514.6267508285339,514.9092750433516,512.2314784834473,0.0
2,2024-05-18,70,506.63822195142706,512.8560850120962,514.6267508285339,514.9092750433516,512.2314784834473,0.0
3,2024-06-01,70,664.6667645582177,672.9070944553118,676.2613935378948,676.8751829807481,672.3296169468663,0.0
4,2024-06-08,70,664.6667645582177,672.9070944553118,676.2613935378948,676.8751829807481,672.3296169468663,0.0
5,2024-06-15,70,912.200630965677,946.8968322535186,969.7808373801307,971.5174708632555,943.1248273836956,0.0
6,2024-06-22,70,982.2657746654896,1020.2577413467801,1045.333102081596,1047.4135565896893,1016.2868309874956,0.0
7,2024-06-29,70,1228.6668916274718,1284.4108418790001,1322.6664564506295,1327.7573137306617,1280.785087137092,0.0
8,2024-07-13,70,1289.320814146813,1511.7302686193343,1655.1533530405165,1667.384931196574,1499.842963432007,0.0
9,2024-07-20,70,1289.320814146813,1511.7302686193343,1655.1533530405165,1667.384931196574,1499.842963432007,0.0
10,2024-07-27,70,1395.8002023442098,1638.68846664305,1801.431547611204,1818.9693527754632,1628.054200314761,0.0
11,2024-08-03,70,1161.6230633177272,1373.5516834969826,1534.4331540706428,1557.1219533387944,1367.7981162826345,0.0
12,2024-08-10,70,1359.41119297091,1619.6335342979874,1820.236572312099,1852.944642170755,1614.0278779751864,0.0
13,2024-08-17,70,1484.4133266717056,1774.2184107302855,2011.249559013741,2046.3772993187615,1770.1292152086153,0.0
14,2024-08-24,70,1539.1004997070631,1844.5354969659472,2096.2739464775523,2137.4568840975203,1842.6195222873002,0.0
15,2024-09-07,70,1648.9734999676882,2000.3896561750641,2293.7204440019127,2338.908491853041,1999.830579887715,0.0
16,2024-09-14,70,2334.522495353984,2830.337473245948,3249.5875562314272,3310.907874362433,2831.001023505826,0.0
17,2024-09-28,70,2334.522495353984,2830.337473245948,3249.5875562314272,3310.907874362433,2831.001023505826,0.0
18,2024-10-05,70,2334.522495353984,2830.337473245948,3249.5875562314272,3310.907874362433,2831.001023505826,0.0
19,2024-10-12,70,1836.8890387257984,2227.3033230515575,2559.385281533168,2606.5072663739625,2228.392339547183,0.0
20,2024-10-19,70,2052.5801993826167,2497.348941461917,2901.912768990063,2979.429578582405,2506.231437316833,0.0
21,2024-10-26,70,2826.9292932264216,3451.0014968398145,4024.6004778880006,4145.231373215564,3463.6446737473175,0.0
22,2024-11-02,70,4010.6150536761993,4902.983624899181,5739.0737113041805,5913.831072676296,4927.990032657681,0.0
23,2024-11-09,70,3972.2747107181294,4857.186487020116,5689.1667746312,5857.920719930235,4880.598029467307,0.0
24,2024-11-16,70,3563.1110709193485,4370.029595579053,5142.463819890226,5293.854101754077,4388.907443412476,0.0
25,2024-11-23,70,3563.1110709193485,4370.029595579053,5142.463819890226,5293.854101754077,4388.907443412476,0.0
26,2024-12-07,70,3563.1110709193485,4370.029595579053,5142.463819890226,5293.854101754077,4388.907443412476,0.0
27,2024-12-14,70,2787.4886469382172,3498.423369179767,4230.054088838906,4377.08604101499,3522.8041062449483,0.0
28,2025-01-11,70,2854.4492981109265,3586.950769214303,4333.740573849208,4474.103215714756,3609.592357389079,0.0
29,2025-01-18,70,3601.691783114902,4536.1062546372505,5485.009050471722,5680.931748753515,4567.425864496466,0.0
30,2025-02-01,70,4958.7891989165155,6253.664639752336,7590.68079516822,7879.453996874396,6300.134031369273,0.0
31,2025-02-08,70,6497.6504022886975,8201.37290366057,9963.261685415857,10355.69004407697,8259.03244839216,0.0
32,2025-02-15,70,4990.587137163811,6363.631548857484,7892.214133803659,8180.596588160175,6427.760354226789,0.0
33,2025-02-22,70,5756.096337082069,7446.488159086208,9300.93024401778,9613.167913015139,7514.02453776986,0.0
