,choice_fighter_name,fstar_parlay,choice_ev,choice_real_odds,parlay_net_odds,pred_winner,choice_proba,parlay_prob,parlay_ev,date,winner,fstar_net,choice_decimal_odds,parlay_strategy
4,montel jackson,0.04978922542464995,0.08414780252826809,1.4444444444444444,-1,0,0.750563863288801,0.5520021930503306,0.3668625732674853,2025-10-11,1.0,-0.04978922542464995,1.4444444444444444,top_ev
5,charles jourdain,0.06676901912239873,0.08233970463093943,1.5,-1,1,0.721559803087293,0.48371238180137577,0.14017918567467147,2025-10-18,1.0,-0.06676901912239873,1.5,top_ev
0,reinier de ridder,0.06676901912239873,0.053439304495860096,1.5714285714285714,-1,1,0.6703704664973655,0.48371238180137577,0.14017918567467147,2025-10-18,0.0,-0.06676901912239873,1.5714285714285714,top_ev
0,ludovit klein,0.03529308765992336,0.20777441746739433,2.3,2.2999999999999994,1,0.5251193119423454,0.41178754760083214,0.35889890708274574,2025-10-25,1.0,0.03529308765992336,2.3,top_ev
1,hamdy abdelwahab,0.03529308765992336,0.12512642048856065,1.434782608695652,2.2999999999999994,1,0.784179020340512,0.41178754760083214,0.35889890708274574,2025-10-25,1.0,0.03529308765992336,1.434782608695652,top_ev
6,timmy cuamba,0.028127147551781785,0.2769504209157113,2.55,5.2475,1,0.5007648709473378,0.25357114874729586,0.5841857517987308,2025-11-01,1.0,0.028127147551781785,2.55,top_ev
2,waldo cortes acosta,0.028127147551781785,0.2406008297978388,2.45,5.2475,1,0.5063676856317709,0.25357114874729586,0.5841857517987308,2025-11-01,1.0,0.028127147551781785,2.45,top_ev
8,denise gomes,0.0712567489247237,0.13516531150636701,1.5,-1,0,0.756776874337578,0.5603284404740683,0.24072726104972286,2025-11-08,0.0,-0.0712567489247237,1.5,top_ev
1,ricky simon,0.0712567489247237,0.09299257867849658,1.4761904761904765,-1,1,0.7404143274918846,0.5603284404740683,0.24072726104972286,2025-11-08,0.0,-0.0712567489247237,1.4761904761904765,top_ev
1,bo nickal,0.06981851966913644,0.133664586899304,1.625,1.25,1,0.6976397457841871,0.53056772419171,0.19377737943134754,2025-11-15,1.0,0.06981851966913644,1.625,top_ev
9,kyle daukaus,0.06981851966913644,0.05302520095159591,1.3846153846153846,1.25,1,0.7605182006872637,0.53056772419171,0.19377737943134754,2025-11-15,1.0,0.06981851966913644,1.3846153846153846,top_ev
2,tagir ulanbekov,0.04666281844002378,0.17838458312104638,1.5555555555555556,-1,1,0.7575329462921012,0.49924371134853546,0.2776344440962517,2025-11-22,0.0,-0.04666281844002378,1.5555555555555556,top_ev
0,ismail naurdiev,0.04666281844002378,0.0842253559634446,1.6451612903225803,-1,1,0.6590389418601331,0.49924371134853546,0.2776344440962517,2025-11-22,1.0,-0.04666281844002378,1.6451612903225803,top_ev
2,maycee barber,0.02095696892300084,0.23443931743693347,1.7407407407407407,-1,1,0.7091459908680257,0.35697138685536595,0.42920766366907603,2025-12-06,1.0,-0.02095696892300084,1.7407407407407407,top_ev
10,terrance mckinney,0.02095696892300084,0.15777879356317015,2.3,-1,1,0.5033820841579001,0.35697138685536595,0.42920766366907603,2025-12-06,0.0,-0.02095696892300084,2.3,top_ev
2,melquizael costa,0.05586616720236521,0.23930646889085816,2.3,-1,1,0.5388288995177645,0.4347172283504416,0.24981203150751963,2025-12-13,1.0,-0.05586616720236521,2.3,top_ev
0,tereza bleda,0.05586616720236521,0.008476969079378227,1.25,-1,0,0.8067815752635026,0.4347172283504416,0.24981203150751963,2025-12-13,1.0,-0.05586616720236521,1.25,top_ev
3,natalia silva,0.06315781352504411,0.14718558979788104,1.6666666666666663,1.4999999999999996,1,0.6883113538787288,0.5001882475514917,0.2504706188787291,2026-01-24,1.0,0.06315781352504411,1.6666666666666663,top_ev
2,waldo cortes acosta,0.06315781352504411,0.09003340871728133,1.5,1.4999999999999996,1,0.7266889391448542,0.5001882475514917,0.2504706188787291,2026-01-24,1.0,0.06315781352504411,1.5,top_ev
1,tallison teixeira,0.08614130691235386,0.06151839756236532,1.3333333333333333,0.8364779874213835,0,0.796138798171774,0.6096904580153502,0.11968310528605164,2026-01-31,0.0,0.08614130691235386,1.3333333333333333,top_ev
4,benoit st denis,0.08614130691235386,0.05479387625994414,1.3773584905660377,0.8364779874213835,0,0.7658092526270828,0.6096904580153502,0.11968310528605164,2026-01-31,0.0,0.08614130691235386,1.3773584905660377,top_ev
5,julius walker,0.0394439720330817,0.36895772544379934,2.45,-1,0,0.5587582552831833,0.48437980738668396,0.582307370796501,2026-02-07,1.0,-0.0394439720330817,2.45,top_ev
2,klaudia sygula,0.0394439720330817,0.15584823503847522,1.3333333333333333,-1,1,0.8668861762788564,0.48437980738668396,0.582307370796501,2026-02-07,1.0,-0.0394439720330817,1.3333333333333333,top_ev
0,serghei spivac,0.025257283288851767,0.3377566035040779,2.6,-1,1,0.5145217705784915,0.44892868373437456,0.6436286910601388,2026-02-21,1.0,-0.025257283288851767,2.6,top_ev
9,anthony hernandez,0.025257283288851767,0.2286455449032127,1.4081632653061225,-1,0,0.8725164014530061,0.44892868373437456,0.6436286910601388,2026-02-21,1.0,-0.025257283288851767,1.4081632653061225,top_ev
