td_defense_pct_red,td_total_attempted_against_red,td_total_landed_against_red,td_defense_pct_blue,td_total_attempted_against_blue,td_total_landed_against_blue,sig_str_defense_pct_red,sig_str_total_attempted_against_red,sig_str_total_landed_against_red,sig_str_defense_pct_blue,sig_str_total_attempted_against_blue,sig_str_total_landed_against_blue,td_accuracy_pct_red,td_accuracy_pct_blue,sig_str_accuracy_pct_red,sig_str_accuracy_pct_blue,kd_pm_red,kd_total_red,kd_pm_blue,kd_total_blue,sig_str_landed_pm_red,sig_str_landed_total_red,sig_str_landed_pm_blue,sig_str_landed_total_blue,sig_str_absorbed_pm_red,sig_str_absorbed_total_red,sig_str_absorbed_pm_blue,sig_str_absorbed_total_blue,sig_str_attempted_pm_red,sig_str_attempted_total_red,sig_str_attempted_pm_blue,sig_str_attempted_total_blue,leg_str_pm_red,leg_str_total_red,leg_str_pm_blue,leg_str_total_blue,head_str_pm_red,head_str_total_red,head_str_pm_blue,head_str_total_blue,body_str_pm_red,body_str_total_red,body_str_pm_blue,body_str_total_blue,clinch_str_pm_red,clinch_str_total_red,clinch_str_pm_blue,clinch_str_total_blue,td_landed_pm_red,td_landed_total_red,td_landed_pm_blue,td_landed_total_blue,td_attempted_pm_red,td_attempted_total_red,td_attempted_pm_blue,td_attempted_total_blue,td_defended_pm_red,td_defended_total_red,td_defended_pm_blue,td_defended_total_blue,control_pm_red,control_total_red,control_pm_blue,control_total_blue,sub_att_pm_red,sub_att_total_red,sub_att_pm_blue,sub_att_total_blue,reverse_pm_red,reverse_total_red,reverse_pm_blue,reverse_total_blue,total_fight_time_red,total_fight_time_blue,age_red,age_blue,height_red,height_blue,reach_red,reach_blue,date,event_location,weight_class,title_fight,performance_bonus_winner,fight_otn_bonus,method,winner,winner_name,fighter_red,fighter_blue
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,35.0,27.0,72.0,72.0,73.0,74.0,2009-04-01, USA,Middleweight,0.0,0.0,0.0,"KO/TKO, Punches",1.0,Aaron Simpson,Aaron Simpson,Tim McKenzie
0.0,1.0,1.0,1.0,0.0,0.0,0.3571428571428571,14.0,9.0,0.30000000000000004,10.0,7.0,0.5,0.0,0.6428571428571429,0.7777777777777778,0.0,0.0,0.0,0.0,1.6615384615384614,9.0,4.827586206896552,7.0,0.923076923076923,5.0,4.827586206896552,7.0,2.5846153846153843,14.0,6.206896551724138,9.0,0.0,0.0,0.0,0.0,1.6615384615384614,9.0,3.4482758620689657,5.0,0.0,0.0,1.3793103448275863,2.0,0.0,0.0,4.827586206896552,7.0,0.1846153846153846,1.0,0.0,0.0,0.3692307692307692,2.0,2.0689655172413794,3.0,0.10153846153846154,0.55,0.37931034482758624,0.55,0.30769230769230765,1.6666666666666665,0.26436781609195403,0.38333333333333336,0.7384615384615384,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.416666666666667,1.45,28.0,26.0,70.0,72.0,73.0,,2009-04-01, USA,Middleweight,0.0,0.0,0.0,"SUB, Guillotine Choke",1.0,Rob Kimmons,Rob Kimmons,Joe Vedepo
0.0,6.0,6.0,,,,0.4130434782608695,276.0,162.0,,,,0.5,,0.5732758620689655,,0.11039558417663294,2.0,,,7.34130634774609,133.0,,,4.250229990800368,77.0,,,12.80588776448942,232.0,,,0.9383624655013799,17.0,,,4.747010119595216,86.0,,,1.6559337626494939,30.0,,,2.7598896044158234,50.0,,,0.05519779208831647,1.0,,,0.11039558417663294,2.0,,,0.137442502299908,2.49,,,0.5510579576816927,9.983333333333334,,,0.05519779208831647,1.0,,,0.05519779208831647,1.0,,,18.116666666666667,0.0,37.0,28.0,73.0,74.0,73.0,,2009-04-01, USA,Middleweight,0.0,0.0,0.0,S-DEC,1.0,Jorge Rivera,Jorge Rivera,Nissen Osterneck
0.0,1.0,1.0,0.0,4.0,4.0,0.6432160804020101,199.0,71.0,0.125,24.0,21.0,1.0,1.0,0.35678391959798994,0.875,0.14492753623188406,1.0,0.0,0.0,10.289855072463768,71.0,16.8,21.0,4.492753623188405,31.0,1.6,2.0,28.840579710144926,199.0,19.2,24.0,0.43478260869565216,3.0,0.0,0.0,8.405797101449275,58.0,16.8,21.0,1.4492753623188406,10.0,0.0,0.0,0.8695652173913043,6.0,2.4,3.0,0.14492753623188406,1.0,3.2,4.0,0.14492753623188406,1.0,3.2,4.0,0.2246376811594203,1.55,0.6719999999999999,0.84,0.5169082125603864,3.5666666666666664,3.72,4.65,0.0,0.0,1.6,2.0,0.0,0.0,0.0,0.0,6.9,1.25,32.0,28.0,75.0,72.0,75.0,72.0,2009-04-01, USA,Middleweight,0.0,0.0,0.0,"SUB, Guillotine Choke",1.0,Tim Credeur,Tim Credeur,Nick Catone
0.6296296296296297,27.0,10.0,,,,0.5480769230769231,104.0,47.0,,,,0.25,,0.48,,0.0,0.0,,,3.6,36.0,,,4.1,41.0,,,7.5,75.0,,,1.1,11.0,,,2.1,21.0,,,0.4,4.0,,,1.7,17.0,,,0.6,6.0,,,2.4,24.0,,,0.129,1.29,,,1.2950000000000002,12.950000000000001,,,0.3,3.0,,,0.0,0.0,,,10.0,0.0,32.0,,71.0,72.0,71.0,,2009-04-01, USA,Welterweight,0.0,0.0,0.0,"SUB, Rear Naked Choke",1.0,Brock Larson,Brock Larson,Jesse Sanders
0.25,4.0,3.0,,,,0.45352112676056333,355.0,194.0,,,,0.75,,0.5306748466257669,,0.10344827586206898,2.0,,,8.948275862068966,173.0,,,4.913793103448276,95.0,,,16.862068965517242,326.0,,,0.7241379310344828,14.0,,,6.775862068965518,131.0,,,1.4482758620689655,28.0,,,1.6034482758620692,31.0,,,0.15517241379310345,3.0,,,0.20689655172413796,4.0,,,0.18724137931034485,3.62,,,0.5956896551724138,11.516666666666666,,,0.3103448275862069,6.0,,,0.0,0.0,,,19.333333333333332,0.0,27.0,25.0,72.0,74.0,72.0,75.0,2009-04-01, USA,Welterweight,0.0,0.0,0.0,S-DEC,1.0,Martin Kampmann,Martin Kampmann,Carlos Condit
0.4,25.0,15.0,0.41666666666666663,12.0,7.0,0.5094339622641509,318.0,156.0,0.48563218390804597,348.0,179.0,0.7142857142857143,0.75,0.3522267206477733,0.4637223974763407,0.0,0.0,0.0875912408759124,2.0,3.240223463687151,87.0,6.437956204379561,147.0,4.729981378026071,127.0,4.467153284671532,102.0,9.199255121042832,247.0,13.883211678832115,317.0,0.148975791433892,4.0,0.5693430656934306,13.0,2.830540037243948,76.0,4.72992700729927,108.0,0.260707635009311,7.0,1.1386861313868613,26.0,0.223463687150838,6.0,0.4817518248175182,11.0,0.9310986964618251,25.0,0.2627737226277372,6.0,1.3035381750465551,35.0,0.3503649635036496,8.0,0.19441340782122907,5.22,0.13970802919708025,3.1899999999999995,1.4165114835505896,38.03333333333333,1.0445255474452555,23.85,0.18621973929236502,5.0,0.1313868613138686,3.0,0.037243947858473,1.0,0.2627737226277372,6.0,26.849999999999998,22.833333333333336,26.0,23.0,70.0,69.0,71.0,71.0,2009-04-01, USA,Lightweight,0.0,0.0,0.0,U-DEC,1.0,Gleison Tibau,Gleison Tibau,Jeremy Stephens
0.4,5.0,3.0,0.0,2.0,2.0,0.6218181818181818,275.0,104.0,0.5079365079365079,63.0,31.0,0.4,1.0,0.316,0.49206349206349204,0.06369426751592357,1.0,0.0,0.0,5.031847133757962,79.0,20.217391304347828,31.0,6.624203821656051,104.0,7.82608695652174,12.0,15.923566878980893,250.0,41.08695652173913,63.0,0.3821656050955414,6.0,3.2608695652173916,5.0,3.7579617834394905,59.0,13.695652173913045,21.0,0.89171974522293,14.0,3.2608695652173916,5.0,0.6369426751592357,10.0,1.956521739130435,3.0,0.12738853503184713,2.0,1.3043478260869565,2.0,0.3184713375796179,5.0,1.3043478260869565,2.0,0.12738853503184713,2.0,0.0,0.0,1.0520169851380041,16.516666666666666,2.0326086956521743,3.1166666666666667,0.9554140127388535,15.0,1.3043478260869565,2.0,0.3821656050955414,6.0,0.6521739130434783,1.0,15.7,1.5333333333333332,25.0,25.0,73.0,69.0,73.0,,2009-04-01, USA,Lightweight,0.0,0.0,0.0,"SUB, Guillotine Choke",1.0,Cole Miller,Cole Miller,Junie Browning
0.4722222222222222,36.0,19.0,1.0,0.0,0.0,0.5280898876404494,801.0,378.0,0.5217391304347826,46.0,22.0,0.5,0.6666666666666666,0.42714819427148193,0.5,0.0,0.0,0.0,0.0,10.774869109947643,343.0,13.846153846153845,9.0,7.319371727748691,233.0,33.84615384615385,22.0,25.225130890052355,803.0,27.69230769230769,18.0,2.0732984293193715,66.0,7.692307692307692,5.0,5.874345549738219,187.0,6.153846153846153,4.0,2.827225130890052,90.0,0.0,0.0,1.5392670157068062,49.0,1.5384615384615383,1.0,0.34554973821989526,11.0,6.153846153846153,4.0,0.6910994764397905,22.0,9.23076923076923,6.0,0.12973821989528794,4.13,0.8461538461538461,0.55,0.6560209424083769,20.883333333333333,7.923076923076923,5.15,0.2513089005235602,8.0,3.0769230769230766,2.0,0.031413612565445025,1.0,0.0,0.0,31.833333333333336,0.65,25.0,25.0,66.0,68.0,68.0,70.0,2009-04-01, USA,Lightweight,0.0,0.0,1.0,U-DEC,1.0,Tyson Griffin,Tyson Griffin,Rafael Dos Anjos
1.0,0.0,0.0,0.36363636363636365,11.0,7.0,0.5,30.0,15.0,0.4722222222222222,72.0,38.0,0.0,0.4,0.5,0.45,0.4347826086956522,1.0,0.0,0.0,6.521739130434783,15.0,1.569767441860465,18.0,1.7391304347826089,4.0,3.488372093023256,40.0,13.043478260869566,30.0,3.488372093023256,40.0,1.7391304347826089,4.0,0.0872093023255814,1.0,3.91304347826087,9.0,0.6104651162790697,7.0,0.8695652173913044,2.0,0.872093023255814,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5232558139534884,6.0,0.0,0.0,1.3081395348837208,15.0,0.23913043478260873,0.55,0.13517441860465115,1.55,0.028985507246376812,0.06666666666666667,0.7892441860465117,9.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,11.466666666666667,26.0,28.0,74.0,72.0,74.0,73.0,2009-04-01, USA,Light Heavyweight,0.0,0.0,0.0,U-DEC,1.0,Ryan Bader,Ryan Bader,Carmelo Marrero
0.0,1.0,1.0,0.1428571428571429,7.0,6.0,0.6,70.0,28.0,0.36734693877551017,49.0,31.0,0.25,0.0,0.4411764705882353,0.625,0.0,0.0,0.0,0.0,4.891304347826087,30.0,3.0,15.0,4.239130434782609,26.0,6.2,31.0,11.08695652173913,68.0,4.8,24.0,0.0,0.0,0.0,0.0,2.7717391304347827,17.0,2.0,10.0,2.1195652173913047,13.0,1.0,5.0,0.32608695652173914,2.0,0.8,4.0,0.48913043478260876,3.0,0.0,0.0,1.956521739130435,12.0,0.0,0.0,0.17934782608695654,1.1,0.030000000000000006,0.15000000000000002,0.8586956521739131,5.266666666666667,0.74,3.7,0.48913043478260876,3.0,1.0,5.0,0.0,0.0,0.4,2.0,6.133333333333333,5.0,33.0,31.0,72.0,73.0,74.0,,2009-04-01, USA,Middleweight,0.0,0.0,0.0,U-DEC,1.0,Ricardo Almeida,Ricardo Almeida,Matt Horwich
1.0,1.0,0.0,0.0,1.0,1.0,0.512,125.0,61.0,0.48275862068965514,29.0,15.0,1.0,1.0,0.5158730158730159,0.5172413793103449,0.486815415821501,4.0,0.0,0.0,7.910750507099391,65.0,3.6885245901639347,15.0,4.9898580121703855,41.0,3.19672131147541,13.0,15.334685598377282,126.0,7.131147540983607,29.0,0.36511156186612576,3.0,0.49180327868852464,2.0,6.9371196754563895,57.0,2.2131147540983607,9.0,0.6085192697768762,5.0,0.9836065573770493,4.0,0.6085192697768762,5.0,0.24590163934426232,1.0,0.12170385395537525,1.0,0.24590163934426232,1.0,0.12170385395537525,1.0,0.24590163934426232,1.0,0.36511156186612576,3.0,0.24590163934426232,1.0,0.16024340770791076,1.3166666666666669,0.319672131147541,1.3,0.0,0.0,0.24590163934426232,1.0,0.0,0.0,0.0,0.0,8.216666666666667,4.066666666666666,28.0,23.0,74.0,74.0,77.0,75.0,2009-04-18, Canada,Light Heavyweight,0.0,0.0,0.0,U-DEC,1.0,Luiz Cane,Luiz Cane,Steve Cantwell
0.0,1.0,1.0,1.0,0.0,0.0,0.4666666666666667,15.0,8.0,0.5,30.0,15.0,1.0,0.0,0.5333333333333333,0.2,0.0,0.0,0.0,0.0,5.517241379310345,8.0,1.7391304347826089,4.0,0.6896551724137931,1.0,6.521739130434783,15.0,10.344827586206897,15.0,8.695652173913045,20.0,0.0,0.0,0.0,0.0,5.517241379310345,8.0,0.4347826086956522,1.0,0.0,0.0,1.3043478260869565,3.0,1.3793103448275863,2.0,0.0,0.0,0.6896551724137931,1.0,0.0,0.0,0.6896551724137931,1.0,0.0,0.0,0.37931034482758624,0.55,0.23913043478260873,0.55,0.7586206896551725,1.1,0.0,0.0,1.3793103448275863,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,2.3,29.0,25.0,74.0,75.0,77.0,75.0,2009-04-18, Canada,Light Heavyweight,0.0,0.0,0.0,U-DEC,1.0,Eliot Marshall,Eliot Marshall,Vinny Magalhaes
0.5263157894736843,19.0,9.0,0.33333333333333337,12.0,8.0,0.4918032786885246,244.0,124.0,0.41747572815533984,103.0,60.0,0.34375,0.6363636363636364,0.3456221198156682,0.6851851851851852,0.0,0.0,0.0,0.0,4.416094210009813,75.0,3.8078902229845624,37.0,6.123650637880274,104.0,3.7049742710120066,36.0,12.777232580961726,217.0,5.55746140651801,54.0,0.2944062806673209,5.0,0.0,0.0,3.061825318940137,52.0,3.293310463121784,32.0,1.0598626104023552,18.0,0.5145797598627787,5.0,1.000981354268891,17.0,1.7495711835334478,17.0,0.647693817468106,11.0,0.7204116638078902,7.0,1.8842001962708537,32.0,1.1320754716981132,11.0,0.09126594700686948,1.55,0.0,0.0,1.5996074582924433,27.166666666666664,1.0188679245283019,9.9,0.35328753680078506,6.0,0.0,0.0,0.11776251226692835,2.0,0.0,0.0,16.983333333333334,9.716666666666667,28.0,30.0,68.0,70.0,75.0,71.0,2009-04-18, Canada,Lightweight,0.0,0.0,0.0,"SUB, Rear Naked Choke",1.0,Mark Bocek,Mark Bocek,David Bielkheden
0.631578947368421,19.0,7.0,0.3846153846153846,13.0,8.0,0.39575971731448767,283.0,171.0,0.5303370786516854,445.0,209.0,0.5142857142857142,1.0,0.4755043227665706,0.4314516129032258,0.04716981132075472,1.0,0.18677042801556423,4.0,7.783018867924529,165.0,4.996108949416343,107.0,5.471698113207547,116.0,8.638132295719846,185.0,16.367924528301888,347.0,11.579766536964982,248.0,0.18867924528301888,4.0,0.5136186770428016,11.0,5.849056603773585,124.0,3.54863813229572,76.0,1.7452830188679247,37.0,0.9338521400778211,20.0,1.3679245283018868,29.0,1.3073929961089497,28.0,0.8490566037735849,18.0,0.09338521400778212,2.0,1.650943396226415,35.0,0.09338521400778212,2.0,0.23018867924528302,4.88,0.07797665369649806,1.67,1.6611635220125787,35.21666666666667,0.4319066147859923,9.25,0.33018867924528306,7.0,0.04669260700389106,1.0,0.18867924528301888,4.0,0.09338521400778212,2.0,21.2,21.416666666666664,29.0,30.0,73.0,72.0,77.0,76.0,2009-04-18, Canada,Middleweight,0.0,0.0,0.0,U-DEC,1.0,Ed Herman,Ed Herman,David Loiseau
0.6666666666666667,3.0,1.0,0.5652173913043479,23.0,10.0,0.5099778270509978,451.0,221.0,0.45478723404255317,376.0,205.0,0.0,0.18604651162790697,0.48498845265588914,0.545045045045045,0.23369036027263876,4.0,0.0,0.0,12.268743914313534,210.0,4.426829268292683,121.0,5.72541382667965,98.0,6.475609756097561,177.0,25.296981499513144,433.0,8.121951219512196,222.0,3.6806231742940603,63.0,2.0853658536585367,57.0,6.192794547224927,106.0,1.7560975609756098,48.0,2.3953261927945473,41.0,0.5853658536585367,16.0,1.9279454722492697,33.0,2.0121951219512195,55.0,0.0,0.0,0.29268292682926833,8.0,0.05842259006815969,1.0,1.5731707317073171,43.0,0.226095423563778,3.87,0.09512195121951218,2.5999999999999996,0.06426484907497566,1.1,1.0823170731707317,29.583333333333332,0.0,0.0,0.36585365853658536,10.0,0.0,0.0,0.14634146341463417,4.0,17.116666666666667,27.333333333333332,37.0,34.0,72.0,75.0,72.0,80.0,2009-04-18, Canada,Middleweight,0.0,0.0,0.0,"KO/TKO, Elbows",1.0,Nate Quarry,Nate Quarry,Jason MacDonald
1.0,0.0,0.0,,,,0.6785714285714286,28.0,9.0,,,,0.6,,0.4727272727272727,,0.0,0.0,,,5.6521739130434785,26.0,,,1.956521739130435,9.0,,,11.956521739130435,55.0,,,0.4347826086956522,2.0,,,3.695652173913044,17.0,,,1.5217391304347827,7.0,,,0.6521739130434783,3.0,,,0.6521739130434783,3.0,,,1.0869565217391306,5.0,,,0.11956521739130437,0.55,,,1.25,5.75,,,0.2173913043478261,1.0,,,0.0,0.0,,,4.6,0.0,32.0,27.0,71.0,73.0,77.0,,2009-04-18, Canada,Middleweight,0.0,0.0,0.0,U-DEC,1.0,Denis Kang,Denis Kang,Xavier Foupa-Pokam
,,,0.30000000000000004,10.0,7.0,,,,0.6745689655172413,464.0,151.0,,0.0,,0.37116564417177916,,,0.0,0.0,,,8.066666666666666,121.0,,,9.733333333333333,146.0,,,21.733333333333334,326.0,,,1.6,24.0,,,3.8,57.0,,,2.6666666666666665,40.0,,,1.2666666666666666,19.0,,,0.0,0.0,,,0.13333333333333333,2.0,,,0.12666666666666665,1.9,,,0.6333333333333333,9.5,,,0.0,0.0,,,0.06666666666666667,1.0,0.0,15.0,25.0,33.0,70.0,69.0,72.0,70.0,2009-04-18, Canada,Welterweight,0.0,0.0,0.0,S-DEC,1.0,TJ Grant,TJ Grant,Ryo Chonan
1.0,0.0,0.0,,,,0.62,50.0,19.0,,,,0.0,,0.38,,0.0,0.0,,,5.507246376811594,19.0,,,2.0289855072463765,7.0,,,14.492753623188404,50.0,,,0.2898550724637681,1.0,,,4.63768115942029,16.0,,,0.5797101449275363,2.0,,,1.1594202898550725,4.0,,,0.0,0.0,,,0.0,0.0,,,0.2318840579710145,0.8,,,1.3623188405797102,4.7,,,0.2898550724637681,1.0,,,0.0,0.0,,,3.45,0.0,32.0,29.0,73.0,73.0,77.0,74.0,2009-04-18, Canada,Light Heavyweight,0.0,0.0,0.0,"SUB, Kimura",1.0,Krzysztof Soszynski,Krzysztof Soszynski,Brian Stann
0.25,4.0,3.0,0.0,2.0,2.0,0.4482758620689655,232.0,128.0,0.6068376068376069,819.0,322.0,0.42857142857142855,1.0,0.5028248587570622,0.3316645807259074,0.21390374331550802,2.0,0.2730819245773732,7.0,9.518716577540108,89.0,10.338101430429127,265.0,10.37433155080214,97.0,8.387516254876463,215.0,18.93048128342246,177.0,31.170351105331594,799.0,1.2834224598930482,12.0,0.6631989596879063,17.0,5.882352941176471,55.0,8.894668400520155,228.0,2.3529411764705883,22.0,0.7802340702210663,20.0,2.1390374331550803,20.0,0.39011703511053314,10.0,0.6417112299465241,6.0,0.07802340702210663,2.0,1.4973262032085561,14.0,0.07802340702210663,2.0,0.02459893048128342,0.22999999999999998,0.22821846553966188,5.8500000000000005,0.8894830659536542,8.316666666666666,0.15864759427828345,4.066666666666666,0.21390374331550802,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.35,25.633333333333336,28.0,40.0,73.0,74.0,76.0,76.0,2009-04-18, Canada,Light Heavyweight,0.0,0.0,0.0,"KO/TKO, Punch",1.0,Mauricio Rua,Mauricio Rua,Chuck Liddell
0.7333333333333334,15.0,4.0,0.33333333333333337,18.0,12.0,0.6509988249118683,851.0,297.0,0.4666666666666667,360.0,192.0,0.5,0.5263157894736842,0.2575187969924812,0.5173745173745173,0.0,0.0,0.05333333333333334,1.0,10.236612702366127,274.0,7.1466666666666665,134.0,10.273972602739727,275.0,7.36,138.0,39.75093399750934,1064.0,13.813333333333333,259.0,2.540473225404732,68.0,0.5333333333333333,10.0,4.744707347447074,127.0,5.8133333333333335,109.0,2.9514321295143215,79.0,0.8,15.0,1.6438356164383563,44.0,1.1733333333333333,22.0,0.03735990037359901,1.0,0.5333333333333333,10.0,0.07471980074719801,2.0,1.0133333333333334,19.0,0.17447073474470734,4.67,0.16853333333333334,3.16,0.261519302615193,7.0,1.1351111111111114,21.28333333333334,0.0,0.0,0.4266666666666667,8.0,0.0,0.0,0.16,3.0,26.766666666666666,18.75,25.0,26.0,69.0,70.0,70.0,68.0,2009-04-18, Canada,Lightweight,0.0,0.0,1.0,U-DEC,1.0,Sam Stout,Sam Stout,Matt Wiman
0.33333333333333337,3.0,2.0,0.5,18.0,9.0,0.1908713692946058,241.0,195.0,0.4789915966386554,357.0,186.0,0.6666666666666666,0.3333333333333333,0.8091286307053942,0.39939024390243905,0.43321299638989164,8.0,0.08362369337979093,2.0,10.55956678700361,195.0,5.477351916376306,131.0,4.332129963898916,80.0,6.439024390243902,154.0,13.050541516245486,241.0,13.714285714285714,328.0,1.191335740072202,22.0,0.7526132404181184,18.0,6.119133574007219,113.0,4.181184668989546,100.0,3.2490974729241873,60.0,0.5435540069686411,13.0,3.574007220216606,66.0,0.45993031358885017,11.0,0.10830324909747291,2.0,0.4181184668989547,10.0,0.16245487364620936,3.0,1.254355400696864,30.0,0.25559566787003607,4.72,0.12710801393728222,3.04,0.3754512635379061,6.933333333333334,0.8383275261324041,20.05,0.16245487364620936,3.0,0.4181184668989547,10.0,0.054151624548736454,1.0,0.0,0.0,18.46666666666667,23.916666666666668,34.0,28.0,74.0,73.0,77.0,78.0,2009-04-18, Canada,Middleweight,1.0,0.0,0.0,U-DEC,1.0,Anderson Silva,Anderson Silva,Thales Leites
0.36363636363636365,22.0,14.0,0.33333333333333337,6.0,4.0,0.34505494505494505,455.0,298.0,0.3232323232323232,198.0,134.0,0.6666666666666666,0.0,0.6457399103139013,0.7120418848167539,0.08196721311475409,3.0,0.1849948612538541,3.0,7.868852459016393,288.0,8.386433710174718,136.0,3.087431693989071,113.0,4.6248715313463515,75.0,12.185792349726775,446.0,11.778006166495377,191.0,2.158469945355191,79.0,1.2332990750256938,20.0,3.5792349726775954,131.0,5.11819116135663,83.0,2.1311475409836063,78.0,2.034943473792395,33.0,3.14207650273224,115.0,4.193216855087359,68.0,0.27322404371584696,10.0,0.0,0.0,0.4098360655737705,15.0,0.0,0.0,0.10355191256830601,3.79,0.12024665981500517,1.9500000000000002,0.7509107468123861,27.483333333333334,0.14799588900308328,2.4000000000000004,0.08196721311475409,3.0,0.1849948612538541,3.0,0.08196721311475409,3.0,0.061664953751284696,1.0,36.6,16.216666666666665,34.0,33.0,76.0,76.0,82.0,78.0,2009-04-18, Canada,Heavyweight,0.0,0.0,0.0,"KO/TKO, Punches",1.0,Cheick Kongo,Cheick Kongo,Antoni Hardonk
0.27083333333333337,48.0,35.0,0.4920634920634921,63.0,32.0,0.47317073170731705,410.0,216.0,0.5240328253223916,853.0,406.0,0.627906976744186,0.4603174603174603,0.530952380952381,0.37244897959183676,0.0,0.0,0.0,0.0,8.949832775919733,223.0,10.472205618649134,292.0,3.491638795986622,87.0,12.193664076509265,340.0,16.8561872909699,420.0,28.11715481171548,784.0,0.4816053511705685,12.0,1.7931858936043037,50.0,7.264214046822742,181.0,7.387925881649731,206.0,1.2040133779264213,30.0,1.2910938433950987,36.0,1.765886287625418,44.0,1.8649133293484759,52.0,1.0836120401337792,27.0,1.0400478182904962,29.0,1.725752508361204,43.0,2.2594142259414225,63.0,0.10836120401337793,2.7,0.13628212791392708,3.8,1.3324414715719064,33.2,1.7352062163777644,48.38333333333333,0.0,0.0,0.10759115361625822,3.0,0.04013377926421405,1.0,0.07172743574417215,2.0,24.916666666666668,27.883333333333333,28.0,36.0,66.0,66.0,68.0,67.0,2009-05-23, USA,Lightweight,0.0,0.0,0.0,U-DEC,1.0,Frankie Edgar,Frankie Edgar,Sean Sherk
0.7,10.0,3.0,0.0,2.0,2.0,0.6875,32.0,10.0,0.5079365079365079,63.0,31.0,1.0,1.0,0.28378378378378377,0.41379310344827586,0.0,0.0,0.0,0.0,4.2,21.0,7.82608695652174,12.0,2.0,10.0,20.217391304347828,31.0,14.8,74.0,18.91304347826087,29.0,0.6,3.0,2.608695652173913,4.0,2.0,10.0,3.2608695652173916,5.0,1.6,8.0,1.956521739130435,3.0,1.8,9.0,2.608695652173913,4.0,0.2,1.0,1.3043478260869565,2.0,0.2,1.0,1.3043478260869565,2.0,0.13999999999999999,0.7,0.0,0.0,0.79,3.95,0.6521739130434783,1.0,0.0,0.0,0.6521739130434783,1.0,0.0,0.0,0.6521739130434783,1.0,5.0,1.5333333333333332,28.0,30.0,73.0,67.0,72.0,,2009-05-23, USA,Lightweight,0.0,0.0,0.0,S-DEC,1.0,George Roop,George Roop,David Kaplan
0.0,1.0,1.0,1.0,0.0,0.0,0.631578947368421,19.0,7.0,0.17647058823529416,51.0,42.0,1.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,2.1989528795811517,7.0,0.0,0.0,2.1989528795811517,7.0,23.119266055045873,42.0,6.282722513089005,20.0,0.5504587155963303,1.0,0.9424083769633507,3.0,0.0,0.0,0.6282722513089005,2.0,0.0,0.0,0.6282722513089005,2.0,0.0,0.0,0.31413612565445026,1.0,0.0,0.0,0.31413612565445026,1.0,0.0,0.0,0.31413612565445026,1.0,0.0,0.0,0.34554973821989526,1.1,0.30275229357798167,0.55,0.19895287958115182,0.6333333333333333,0.05504587155963303,0.1,0.31413612565445026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1833333333333336,1.8166666666666667,35.0,34.0,71.0,69.0,70.0,,2009-05-23, USA,Welterweight,0.0,0.0,0.0,"SUB, Guillotine Choke",1.0,Yoshiyuki Yoshida,Yoshiyuki Yoshida,Brandon Wolff
0.5,2.0,1.0,0.125,8.0,7.0,0.5070422535211268,71.0,35.0,0.4,45.0,27.0,0.0,0.0,0.35294117647058826,0.36363636363636365,0.0,0.0,0.0,0.0,8.503937007874015,18.0,4.0,20.0,16.53543307086614,35.0,5.4,27.0,24.094488188976378,51.0,11.0,55.0,0.47244094488188976,1.0,1.4,7.0,4.724409448818897,10.0,1.8,9.0,3.3070866141732282,7.0,0.8,4.0,1.889763779527559,4.0,1.4,7.0,0.0,0.0,0.0,0.0,0.47244094488188976,1.0,0.2,1.0,0.49606299212598426,1.05,0.026000000000000002,0.13,0.015748031496062992,0.03333333333333333,0.25666666666666665,1.2833333333333332,0.0,0.0,0.4,2.0,0.0,0.0,0.2,1.0,2.1166666666666667,5.0,27.0,25.0,69.0,69.0,71.0,72.0,2009-05-23, USA,Lightweight,0.0,0.0,0.0,"KO/TKO, Punches",1.0,Kyle Bradley,Kyle Bradley,Phillipe Nover
,,,1.0,0.0,0.0,,,,0.5384615384615384,13.0,6.0,,0.0,,0.46153846153846156,,,0.0,0.0,,,2.3076923076923075,6.0,,,0.0,0.0,,,5.0,13.0,,,1.5384615384615383,4.0,,,0.3846153846153846,1.0,,,0.3846153846153846,1.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.3846153846153846,1.0,,,0.2564102564102564,0.6666666666666666,,,0.0,0.0,,,0.0,0.0,0.0,2.6,26.0,30.0,76.0,71.0,76.0,74.0,2009-05-23, USA,Heavyweight,0.0,0.0,0.0,"SUB, Guillotine Choke",1.0,Tim Hague,Tim Hague,Pat Barry
