,blue_probs,red_probs,pred_winner,winner,correct_pred,event_dates,open_red,open_blue,close1_red,close1_blue,close2_red,close2_blue,fighter_red,fighter_blue
632,0.6135165,0.3864835,0,1,0,2019-04-20,265.0,-385.0,240.0,-330.0,270.0,-303.0,roxanne modafferi,antonina shevchenko
633,0.42279673,0.5772033,1,1,1,2019-04-20,-300.0,220.0,-300.0,225.0,-277.0,250.0,sergei pavlovich,marcelo golm
634,0.42585146,0.57414854,1,1,1,2019-04-20,-475.0,325.0,-360.0,260.0,-320.0,295.0,islam makhachev,arman tsarukyan
635,0.4514675,0.5485325,1,1,1,2019-04-20,-245.0,175.0,-250.0,195.0,-230.0,205.0,alistair overeem,aleksei oleinik
636,0.6702169,0.32978308,0,0,1,2019-04-27,-185.0,145.0,-172.0,130.0,-150.0,145.0,court mcgee,dhiego lima
637,0.5493034,0.45069656,0,0,1,2019-04-27,125.0,-165.0,175.0,-240.0,205.0,-213.0,ben saunders,takashi sato
638,0.80073285,0.19926716,0,1,0,2019-04-27,-210.0,160.0,-625.0,420.0,-550.0,455.0,angela hill,jodie esquibel
639,0.7472309,0.2527691,0,1,0,2019-04-27,-155.0,115.0,-139.0,104.0,-115.0,110.0,jim miller,jason gonzalez
640,0.5418975,0.45810252,0,1,0,2019-04-27,-270.0,190.0,-255.0,200.0,-245.0,215.0,gilbert burns,mike davis
641,0.3593707,0.6406293,1,1,1,2019-04-27,-145.0,125.0,-136.0,-111.0,-111.0,116.0,carla esparza,virna jandiroba
642,0.45341182,0.5465882,1,0,0,2019-04-27,,,,,,,jacare souza,jack hermansson
643,0.38036668,0.6196333,1,1,1,2019-04-27,-245.0,175.0,-475.0,350.0,-455.0,375.0,roosevelt roberts,thomas gifford
644,0.46063906,0.53936094,1,0,0,2019-04-27,-245.0,175.0,-155.0,125.0,-152.0,135.0,john lineker,cory sandhagen
645,0.50193477,0.4980652,0,1,0,2019-04-27,-105.0,-135.0,-125.0,100.0,-120.0,105.0,glover teixeira,ion cutelaba
646,0.14765322,0.8523468,1,0,0,2019-04-27,-175.0,135.0,-172.0,140.0,-160.0,145.0,alex oliveira,mike perry
647,0.25307631,0.7469237,1,1,1,2019-04-27,-265.0,185.0,-333.0,245.0,-290.0,250.0,greg hardy,dmitrii smoliakov
648,0.45802158,0.5419784,1,0,0,2019-04-27,-110.0,-130.0,130.0,-165.0,145.0,-161.0,andrei arlovski,augusto sakai
649,0.6661974,0.33380258,0,1,0,2019-05-04,-105.0,-135.0,-475.0,335.0,-420.0,375.0,nordine taleb,kyle prepolec
650,0.4121111,0.5878889,1,0,0,2019-05-04,-155.0,115.0,140.0,-172.0,144.0,-160.0,marc andre barriault,andrew sanchez
651,0.33027267,0.6697273,1,0,0,2019-05-04,-140.0,100.0,-125.0,100.0,-120.0,102.0,mitch gagnon,cole smith
652,0.35830003,0.64169997,1,1,1,2019-05-04,-110.0,-130.0,110.0,-146.0,126.0,-135.0,arjan bhullar,juan adams
653,0.7931243,0.20687567,0,0,1,2019-05-04,-105.0,-135.0,156.0,-213.0,175.0,-181.0,kyle nelson,matt sayles
654,0.14322317,0.85677683,1,0,0,2019-05-04,-215.0,165.0,-190.0,150.0,-175.0,165.0,aiemann zahabi,vince morales
655,0.4500196,0.5499804,1,1,1,2019-05-04,-300.0,220.0,-700.0,450.0,-625.0,525.0,macy chiasson,sarah moras
656,0.75565886,0.2443411,0,0,1,2019-05-04,-230.0,170.0,138.0,-172.0,140.0,-158.0,brad katona,merab dvalishvili
657,0.06356883,0.93643117,1,0,0,2019-05-04,-175.0,135.0,140.0,-185.0,160.0,-172.0,cub swanson,shane burgos
658,0.25076807,0.74923193,1,1,1,2019-05-04,-120.0,-120.0,-111.0,-115.0,-105.0,-110.0,derek brunson,elias theodorou
659,0.7080061,0.29199392,0,0,1,2019-05-04,-135.0,-105.0,-139.0,110.0,-130.0,110.0,al iaquinta,donald cerrone
660,0.3666833,0.6333167,1,1,1,2019-05-04,,,,,,,walt harris,serghei spivac
661,0.08268958,0.9173104,1,0,0,2019-05-11,-265.0,205.0,-285.0,240.0,-280.0,245.0,talita bernardo,viviane araujo
662,0.2690109,0.7309891,1,1,1,2019-05-11,,,,,,,raoni barcelos,carlos huachin
663,0.34154356,0.65845644,1,1,1,2019-05-11,250.0,-300.0,-175.0,150.0,-170.0,150.0,luana carolina,priscila cachoeira
664,0.0890913,0.9109087,1,0,0,2019-05-11,330.0,-400.0,475.0,-750.0,525.0,-650.0,bj penn,clay guida
665,0.4096409,0.5903591,1,1,1,2019-05-11,-160.0,140.0,-152.0,111.0,-131.0,125.0,warlley alves,sergio moraes
666,0.4888733,0.5111267,1,1,1,2019-05-11,-150.0,125.0,-135.0,100.0,-125.0,115.0,thiago moises,kurt holobaugh
667,0.9394451,0.060554948,0,1,0,2019-05-11,-175.0,150.0,-400.0,300.0,-375.0,325.0,irene aldana,bethe correia
668,0.21297276,0.78702724,1,0,0,2019-05-11,-185.0,145.0,-128.0,100.0,-125.0,108.0,thiago alves,laureano staropoli
669,0.6376366,0.3623634,0,0,1,2019-05-11,,,,,,,jose aldo,alexander volkanovski
670,0.6843801,0.3156199,0,1,0,2019-05-11,-150.0,110.0,-135.0,100.0,-125.0,115.0,jared cannonier,anderson silva
671,0.13904285,0.86095715,1,0,0,2019-05-11,100.0,-120.0,120.0,-152.0,130.0,-140.0,rose namajunas,jessica andrade
672,0.7159436,0.28405645,0,0,1,2019-05-11,165.0,-190.0,105.0,-140.0,120.0,-125.0,rogerio nogueira,ryan spann
673,0.24777329,0.7522267,1,0,0,2019-05-18,-210.0,160.0,-250.0,200.0,-250.0,210.0,danny roberts,michel pereira
674,0.49670434,0.50329566,1,1,1,2019-05-18,-400.0,280.0,-833.0,550.0,-800.0,575.0,julio arce,julian erosa
675,0.23674154,0.76325846,1,1,1,2019-05-18,-105.0,-135.0,140.0,-200.0,170.0,-172.0,zak cummings,trevin giles
676,0.37956643,0.62043357,1,0,0,2019-05-18,-265.0,185.0,-270.0,200.0,-250.0,230.0,patrick cummins,ed herman
677,0.4045328,0.5954672,1,0,0,2019-05-18,,,,,,,michael trizano,grant dawson
678,0.14850688,0.8514931,1,1,1,2019-05-18,-260.0,180.0,-900.0,550.0,-833.0,600.0,desmond green,charles jourdain
679,0.26842868,0.7315713,1,1,1,2019-05-18,-305.0,225.0,-333.0,220.0,-260.0,250.0,aspen ladd,sijara eubanks
680,0.39176404,0.60823596,1,1,1,2019-05-18,-230.0,170.0,-555.0,380.0,-500.0,425.0,davi ramos,austin hubbard
681,0.2242316,0.7757684,1,1,1,2019-05-18,-305.0,225.0,-420.0,300.0,-380.0,335.0,charles oliveira,nik lentz
682,0.53744286,0.46255714,0,1,0,2019-05-18,-515.0,345.0,-1250.0,700.0,-1100.0,775.0,vicente luque,derrick krantz
683,0.21694684,0.78305316,1,0,0,2019-05-18,-165.0,125.0,-220.0,175.0,-213.0,185.0,megan anderson,felicia spencer
684,0.38327348,0.6167265,1,1,1,2019-05-18,-105.0,-135.0,120.0,-155.0,135.0,-143.0,rafael dos anjos,kevin lee
685,0.7186786,0.28132144,0,0,1,2019-05-18,-230.0,170.0,-172.0,140.0,-160.0,145.0,antonio carlos junior,ian heinisch
686,0.61374336,0.38625664,0,1,0,2019-06-01,-135.0,-105.0,-117.0,-115.0,-105.0,-103.0,joel alvarez,danilo belluardo
687,0.14514303,0.85485697,1,0,0,2019-06-01,-265.0,185.0,-125.0,-111.0,-110.0,105.0,darko stosic,devin clark
688,0.70143294,0.29856703,0,1,0,2019-06-01,125.0,-165.0,-125.0,100.0,-123.0,105.0,bea malecki,duda santana
689,0.30092025,0.69907975,1,0,0,2019-06-01,-180.0,140.0,100.0,-130.0,110.0,-125.0,nick hein,frank camacho
690,0.23327982,0.7667202,1,0,0,2019-06-01,155.0,-195.0,130.0,-175.0,150.0,-150.0,stevie ray,leonardo santos
691,0.096337855,0.90366215,1,0,0,2019-06-01,-175.0,135.0,-400.0,250.0,-333.0,330.0,tonya evinger,lina lansberg
692,0.3618827,0.6381173,1,0,0,2019-06-01,135.0,-175.0,125.0,-164.0,137.0,-145.0,rostem akman,sergey khandozhko
693,0.21803397,0.78196603,1,1,1,2019-06-01,155.0,-195.0,108.0,-152.0,125.0,-128.0,daniel teymur,sung bin jo
694,0.37841547,0.62158453,1,0,0,2019-06-01,-275.0,195.0,-172.0,133.0,-153.0,145.0,damir hadzovic,christos giagos
695,0.40819633,0.59180367,1,1,1,2019-06-01,105.0,-145.0,-130.0,100.0,-125.0,110.0,makwan amirkhani,chris fishgold
696,0.17927414,0.82072586,1,0,0,2019-06-01,-245.0,175.0,-335.0,250.0,-320.0,275.0,alexander gustafsson,anthony smith
697,0.2592175,0.7407825,1,0,0,2019-06-01,205.0,-285.0,187.0,-260.0,220.0,-227.0,jimi manuwa,aleksandar rakic
698,0.45011723,0.54988277,1,1,1,2019-06-08,-115.0,-125.0,-172.0,140.0,-160.0,145.0,aljamain sterling,pedro munhoz
699,0.5008854,0.49911457,0,1,0,2019-06-08,,,,,,,katlyn cerminara,joanne wood
700,0.15142715,0.84857285,1,1,1,2019-06-08,-145.0,105.0,-161.0,130.0,-155.0,141.0,eddie wineland,grigory popov
701,0.32964247,0.6703575,1,0,0,2019-06-08,-155.0,115.0,-180.0,150.0,-170.0,155.0,bevon lewis,darren stewart
702,0.5140636,0.48593643,0,1,0,2019-06-08,,,,,,,yan xiaonan,angela hill
703,0.30924928,0.6907507,1,0,0,2019-06-08,-195.0,155.0,-106.0,-125.0,105.0,-114.0,karolina kowalkiewicz,alexa grasso
704,0.3311994,0.6688006,1,1,1,2019-06-08,-515.0,345.0,-800.0,500.0,-714.0,575.0,tatiana suarez,nina nunes
705,0.38750392,0.6124961,1,0,0,2019-06-08,-165.0,125.0,-172.0,140.0,-160.0,140.0,tai tuivasa,blagoy ivanov
706,0.54916394,0.45083603,0,0,1,2019-06-08,165.0,-215.0,275.0,-360.0,300.0,-340.0,jimmie rivera,petr yan
707,0.24527931,0.7547207,1,1,1,2019-06-08,-245.0,175.0,-220.0,175.0,-210.0,185.0,tony ferguson,donald cerrone
708,0.39196122,0.6080388,1,1,1,2019-06-08,-1250.0,825.0,-1500.0,700.0,-1100.0,800.0,valentina shevchenko,jessica eye
709,0.6586682,0.34133178,0,1,0,2019-06-08,150.0,-175.0,136.0,-165.0,145.0,-156.0,henry cejudo,marlon moraes
710,0.37418604,0.62581396,1,0,0,2019-06-08,125.0,-165.0,137.0,-175.0,155.0,-164.0,ricardo lamas,calvin kattar
711,0.4882437,0.5117563,1,0,0,2019-06-22,185.0,-265.0,295.0,-400.0,315.0,-360.0,matt wiman,luis pena
712,0.21156573,0.78843427,1,1,1,2019-06-22,-320.0,240.0,-360.0,250.0,-333.0,300.0,deron winn,eric spicely
713,0.6425413,0.35745874,0,1,0,2019-06-22,135.0,-175.0,120.0,-145.0,125.0,-140.0,dan ige,kevin aguilar
714,0.26794708,0.7320529,1,0,0,2019-06-22,135.0,-175.0,190.0,-250.0,200.0,-230.0,allen crowder,jairzinho rozenstruik
715,0.14988196,0.85011804,1,1,1,2019-06-22,-105.0,-135.0,-143.0,100.0,-125.0,123.0,ashley yoder,syuri kondo
716,0.12699866,0.87300134,1,0,0,2019-06-22,,,,,,,ariane da silva,molly mccann
717,0.37702882,0.6229712,1,1,1,2019-06-22,-195.0,155.0,-230.0,184.0,-214.0,190.0,kevin holland,alessio di chirico
718,0.15622658,0.8437734,1,0,0,2019-06-22,-120.0,-120.0,-230.0,175.0,-213.0,195.0,renato moicano,chan sung jung
719,0.7473326,0.2526674,0,1,0,2019-06-22,-185.0,145.0,-185.0,150.0,-175.0,160.0,andrea lee,montana de la rosa
720,0.6668372,0.33316278,0,1,0,2019-06-22,-305.0,225.0,-140.0,100.0,-125.0,120.0,andre ewell,anderson dos santos
721,0.3828621,0.6171379,1,0,0,2019-06-22,-185.0,145.0,-250.0,195.0,-235.0,205.0,bryan barberena,randy brown
722,0.7720524,0.22794762,0,0,1,2019-06-29,-305.0,225.0,-195.0,155.0,-175.0,170.0,emily whitmire,amanda ribas
723,0.453983,0.546017,1,1,1,2019-06-29,-230.0,170.0,-500.0,300.0,-400.0,385.0,dalcha lungiambula,dequan townsend
724,0.65435976,0.34564024,0,1,0,2019-06-29,-275.0,195.0,-357.0,275.0,-350.0,290.0,jared gordon,dan moret
725,0.6118667,0.38813326,0,1,0,2019-06-29,-245.0,175.0,-357.0,240.0,-280.0,275.0,eryk anders,vinicius moreira
726,0.21469963,0.7853004,1,1,1,2019-06-29,-305.0,225.0,-410.0,250.0,-333.0,340.0,ricardo ramos,journey newson
727,0.6853831,0.3146169,0,1,0,2019-06-29,-155.0,115.0,-125.0,-111.0,-111.0,105.0,maurice greene,junior albini
728,0.5480876,0.4519124,0,1,0,2019-06-29,-350.0,250.0,-450.0,275.0,-357.0,350.0,drew dober,marco polo reyes
729,0.7357289,0.26427108,0,0,1,2019-06-29,-215.0,165.0,-278.0,205.0,-245.0,235.0,roosevelt roberts,vinc pichel
730,0.78425944,0.21574055,0,1,0,2019-06-29,-195.0,155.0,-190.0,150.0,-175.0,165.0,demian maia,anthony rocco martin
731,0.26074326,0.73925674,1,0,0,2019-06-29,125.0,-165.0,105.0,-139.0,115.0,-125.0,jussier formiga,joseph benavidez
732,0.15557766,0.84442234,1,1,1,2019-06-29,-230.0,170.0,-227.0,175.0,-205.0,187.0,francis ngannou,junior dos santos
733,0.6785842,0.32141575,0,1,0,2019-06-29,-265.0,185.0,-370.0,225.0,-278.0,305.0,alonzo menifield,paul craig
734,0.46310538,0.5368946,1,0,0,2019-07-06,175.0,-245.0,260.0,-357.0,275.0,-320.0,gilbert melendez,arnold allen
735,0.63239074,0.36760926,0,0,1,2019-07-06,-305.0,225.0,-600.0,400.0,-556.0,450.0,ismail naurdiev,chance rencountre
736,0.35251915,0.64748085,1,1,1,2019-07-06,-380.0,260.0,-800.0,450.0,-570.0,575.0,edmen shahbazyan,jack marshman
737,0.832437,0.167563,0,0,1,2019-07-06,,,,,,,alejandro perez,song yadong
738,0.40156275,0.59843725,1,1,1,2019-07-06,-365.0,255.0,-227.0,170.0,-200.0,187.0,claudia gadelha,randa markos
739,0.1700905,0.8299095,1,1,1,2019-07-06,-325.0,250.0,-470.0,350.0,-455.0,375.0,marlon vera,nohelin hernandez
740,0.80536485,0.19463518,0,1,0,2019-07-06,-135.0,-105.0,-250.0,187.0,-227.0,210.0,julia avila,pannie kianzad
741,0.39650595,0.60349405,1,1,1,2019-07-06,165.0,-215.0,200.0,-278.0,225.0,-235.0,jan blachowicz,luke rockhold
742,0.7710776,0.22892241,0,1,0,2019-07-06,170.0,-230.0,168.0,-227.0,187.0,-193.0,jorge masvidal,ben askren
743,0.4040507,0.5959493,1,1,1,2019-07-06,-325.0,275.0,-400.0,300.0,-360.0,310.0,amanda nunes,holly holm
744,0.7807448,0.2192552,0,1,0,2019-07-06,-850.0,625.0,-670.0,400.0,-525.0,485.0,jon jones,thiago santos
745,0.43127632,0.5687237,1,0,0,2019-07-06,195.0,-275.0,315.0,-556.0,350.0,-380.0,diego sanchez,michael chiesa
746,0.203143,0.796857,1,0,0,2019-07-13,100.0,-140.0,-125.0,-115.0,-105.0,100.0,darren elkins,ryan hall
747,0.13541728,0.8645827,1,1,1,2019-07-13,-265.0,185.0,-105.0,-125.0,100.0,-105.0,benito lopez,vince morales
748,0.06724322,0.9327568,1,0,0,2019-07-13,,,,,,,livinha souza,brianna fortino
749,0.25555098,0.744449,1,0,0,2019-07-13,,,,,,,pingyuan liu,jonathan martinez
750,0.2468164,0.7531836,1,1,1,2019-07-13,-155.0,115.0,-250.0,170.0,-200.0,210.0,julianna pena,nicco montano
751,0.6539551,0.34604493,0,1,0,2019-07-13,-145.0,105.0,-160.0,125.0,-152.0,140.0,andre fili,sheymon moraes
752,0.6686283,0.33137172,0,1,0,2019-07-13,-170.0,130.0,-220.0,162.0,-189.0,180.0,marvin vettori,cezar ferreira
753,0.30946958,0.6905304,1,1,1,2019-07-13,145.0,-185.0,137.0,-170.0,150.0,-161.0,josh emmett,mirsad bektic
754,0.36704063,0.63295937,1,1,1,2019-07-13,155.0,-195.0,275.0,-357.0,320.0,-345.0,urijah faber,ricky simon
755,0.7615882,0.23841177,0,1,0,2019-07-13,-110.0,-130.0,-109.0,-139.0,110.0,-111.0,germaine de randamie,aspen ladd
756,0.5009793,0.49902067,0,1,0,2019-07-13,-155.0,115.0,-220.0,175.0,-210.0,180.0,karl roberson,wellington turman
757,0.54582477,0.45417526,0,2,0,2019-07-13,-385.0,265.0,-455.0,340.0,-425.0,350.0,mike rodriguez,john allan
758,0.29846156,0.70153844,1,0,0,2019-07-20,-275.0,195.0,-400.0,275.0,-357.0,325.0,domingo pilarte,felipe colares
759,0.18223214,0.81776786,1,1,1,2019-07-20,-130.0,-110.0,-125.0,-105.0,-115.0,100.0,alex caceres,steven peterson
760,0.48430467,0.51569533,1,1,1,2019-07-20,185.0,-265.0,-170.0,-189.0,150.0,145.0,mario bautista,jin soo son
761,0.43822885,0.56177115,1,0,0,2019-07-20,-110.0,-130.0,110.0,-143.0,120.0,-130.0,roxanne modafferi,jennifer maia
762,0.5942719,0.4057281,0,0,1,2019-07-20,110.0,-150.0,145.0,-175.0,150.0,-165.0,sam alvey,klidson abreu
763,0.25641358,0.7435864,1,1,1,2019-07-20,105.0,-145.0,113.0,-152.0,125.0,-133.0,raquel pennington,irene aldana
764,0.1942712,0.8057288,1,1,1,2019-07-20,-295.0,215.0,-189.0,140.0,-160.0,160.0,ray borg,gabriel silva
765,0.18733358,0.8126664,1,1,1,2019-07-20,165.0,-215.0,147.0,-189.0,162.0,-172.0,andrei arlovski,ben rothwell
766,0.19178653,0.8082135,1,1,1,2019-07-20,-175.0,135.0,-250.0,182.0,-212.0,210.0,alexander hernandez,francisco trinaldo
767,0.31776917,0.68223083,1,0,0,2019-07-20,145.0,-185.0,105.0,-143.0,120.0,-125.0,james vick,dan hooker
768,0.16132051,0.8386795,1,1,1,2019-07-20,115.0,-155.0,-114.0,-115.0,-105.0,-106.0,greg hardy,juan adams
769,0.33686018,0.6631398,1,0,0,2019-07-20,-105.0,-135.0,130.0,-164.0,137.0,-150.0,aleksei oleinik,walt harris
770,0.23415816,0.76584184,1,0,0,2019-07-20,-135.0,-105.0,-110.0,-125.0,104.0,-110.0,rafael dos anjos,leon edwards
771,0.48973823,0.5102618,1,1,1,2019-07-27,-350.0,250.0,-550.0,300.0,-400.0,420.0,hakeem dawodu,yoshinori horie
772,0.3928951,0.6071049,1,1,1,2019-07-27,115.0,-155.0,-140.0,-125.0,100.0,120.0,erik koch,kyle stewart
773,0.36267292,0.6373271,1,1,1,2019-07-27,-145.0,105.0,-152.0,110.0,-130.0,130.0,gillian robertson,sarah frota
774,0.36017585,0.63982415,1,0,0,2019-07-27,-135.0,-105.0,-140.0,100.0,-125.0,120.0,alexandre pantoja,deiveson figueiredo
775,0.6301624,0.36983758,0,1,0,2019-07-27,-215.0,165.0,100.0,-140.0,120.0,-125.0,gavin tucker,seungwoo choi
776,0.37871683,0.6212832,1,0,0,2019-07-27,225.0,-305.0,140.0,-172.0,145.0,-160.0,olivier aubin mercier,arman tsarukyan
777,0.52171844,0.47828156,0,0,1,2019-07-27,170.0,-230.0,145.0,-190.0,165.0,-165.0,marc andre barriault,krzysztof jotko
778,0.8839717,0.116028294,0,1,0,2019-07-27,-185.0,145.0,-357.0,275.0,-335.0,285.0,geoff neal,niko price
779,0.4925456,0.5074544,1,1,1,2019-07-27,-425.0,305.0,-500.0,315.0,-380.0,380.0,cristiane justino,felicia spencer
780,0.72366846,0.2763315,0,1,0,2019-07-27,-350.0,250.0,-357.0,270.0,-330.0,275.0,max holloway,frankie edgar
781,0.886089,0.113910995,0,0,1,2019-07-27,175.0,-245.0,146.0,-190.0,165.0,-171.0,alexis davis,viviane araujo
782,0.41314864,0.58685136,1,0,0,2019-08-03,-120.0,-120.0,-160.0,110.0,-139.0,145.0,jordan espinosa,matt schnell
783,0.27470922,0.7252908,1,1,1,2019-08-03,150.0,-190.0,175.0,-220.0,180.0,-205.0,lauren murphy,mara romero borella
784,0.66335773,0.33664224,0,1,0,2019-08-03,-230.0,170.0,-160.0,120.0,-143.0,140.0,antonina shevchenko,lucie pudilova
785,0.62107956,0.3789204,0,0,1,2019-08-03,-130.0,-110.0,-139.0,-103.0,-117.0,110.0,darko stosic,kennedy nzechukwu
786,0.629913,0.370087,0,1,0,2019-08-03,-400.0,280.0,-555.0,380.0,-500.0,425.0,claudio silva,cole williams
787,0.597419,0.402581,0,1,0,2019-08-03,-190.0,150.0,100.0,-125.0,100.0,-120.0,mickey gall,salim touahri
788,0.22928286,0.77071714,1,0,0,2019-08-03,-125.0,-115.0,-172.0,140.0,-170.0,150.0,trevin giles,gerald meerschaert
789,0.19590825,0.80409175,1,1,1,2019-08-03,-285.0,205.0,-455.0,320.0,-390.0,350.0,scott holtzman,dong hyun ma
790,0.48546612,0.5145339,1,0,0,2019-08-03,170.0,-230.0,270.0,-380.0,315.0,-330.0,joaquim silva,nasrat haqparast
791,0.2616797,0.7383203,1,1,1,2019-08-03,-185.0,145.0,-161.0,130.0,-140.0,133.0,jim miller,clay guida
792,0.3388059,0.6611941,1,1,1,2019-08-03,-175.0,135.0,-333.0,250.0,-300.0,255.0,colby covington,robbie lawler
793,0.16242194,0.83757806,1,1,1,2019-08-03,-110.0,-130.0,-110.0,-139.0,110.0,-110.0,miranda granger,hannah goldy
794,0.5351474,0.46485254,0,1,0,2019-08-10,,,,,,,veronica hardy,polyana viana
795,0.28195822,0.7180418,1,0,0,2019-08-10,,,,,,,kazula vargas,alex da silva
796,0.1789661,0.8210339,1,0,0,2019-08-10,150.0,-190.0,-177.0,125.0,-152.0,155.0,geraldo de freitas,chris gutierrez
797,0.8343229,0.16567704,0,1,0,2019-08-10,-135.0,-105.0,-111.0,-125.0,105.0,-111.0,rogerio bontorin,raulian paiva
798,0.4721794,0.5278206,1,0,0,2019-08-10,,,,,,,tecia pennington,marina rodriguez
799,0.24193394,0.75806606,1,1,1,2019-08-10,-380.0,260.0,-520.0,350.0,-455.0,405.0,ciryl gane,raphael pessoa
800,0.25963646,0.74036354,1,1,1,2019-08-10,140.0,-180.0,110.0,-140.0,120.0,-135.0,gilbert burns,aleksei kunchenko
801,0.7802207,0.21977931,0,1,0,2019-08-10,-230.0,170.0,-165.0,137.0,-164.0,145.0,enrique barzola,bobby moffett
802,0.5558784,0.44412157,0,1,0,2019-08-10,-300.0,220.0,-225.0,175.0,-210.0,185.0,rodolfo vieira,oskar piechota
803,0.5419034,0.45809662,0,1,0,2019-08-10,-165.0,125.0,-190.0,150.0,-175.0,165.0,volkan oezdemir,ilir latifi
804,0.9792039,0.02079613,0,1,0,2019-08-10,,,,,,,eduardo garagorri,humberto bandenay
805,0.26651835,0.73348165,1,1,1,2019-08-10,-195.0,155.0,-250.0,197.0,-232.0,210.0,vicente luque,mike perry
806,0.31830585,0.68169415,1,1,1,2019-08-10,-600.0,400.0,-1250.0,700.0,-1100.0,775.0,valentina shevchenko,liz carmouche
807,0.66431665,0.33568335,0,1,0,2019-08-17,-190.0,150.0,-145.0,110.0,-139.0,125.0,sabina mazo,shana dobson
808,0.59457767,0.40542233,0,1,0,2019-08-17,-185.0,145.0,-200.0,165.0,-190.0,170.0,kyung ho kang,brandon davis
809,0.24646258,0.7535374,1,1,1,2019-08-17,-230.0,170.0,-303.0,240.0,-280.0,245.0,hannah cifers,jodie esquibel
810,0.28121758,0.7187824,1,0,0,2019-08-17,-245.0,175.0,-172.0,140.0,-163.0,150.0,manny bermudez,casey kenney
811,0.6677098,0.3322902,0,0,1,2019-08-17,135.0,-175.0,145.0,-190.0,165.0,-170.0,christos giagos,drakkar klose
812,0.30897337,0.6910266,1,0,0,2019-08-17,105.0,-145.0,200.0,-260.0,220.0,-243.0,raphael assuncao,cory sandhagen
813,0.4270634,0.5729366,1,0,0,2019-08-17,-750.0,450.0,-1200.0,600.0,-1000.0,775.0,devonte smith,khama worthy
814,0.14999038,0.8500096,1,1,1,2019-08-17,165.0,-215.0,130.0,-161.0,140.0,-157.0,derek brunson,ian heinisch
815,0.7697837,0.23021632,0,0,1,2019-08-17,225.0,-305.0,235.0,-303.0,240.0,-275.0,gabriel benitez,sodiq yusuff
816,0.5578143,0.4421857,0,0,1,2019-08-17,-190.0,165.0,-165.0,130.0,-160.0,145.0,yoel romero,paulo costa
817,0.55193037,0.44806963,0,0,1,2019-08-17,100.0,-120.0,-139.0,100.0,-120.0,110.0,anthony pettis,nate diaz
818,0.6452495,0.35475048,0,0,1,2019-08-17,-150.0,130.0,-146.0,110.0,-139.0,126.0,daniel cormier,stipe miocic
819,0.34252292,0.6574771,1,0,0,2019-08-31,170.0,-230.0,120.0,-161.0,130.0,-140.0,junyong park,anthony hernandez
820,0.066556275,0.9334437,1,1,1,2019-08-31,125.0,-165.0,-125.0,-105.0,-115.0,100.0,karol rosa,lara procopio
821,0.2703184,0.7296816,1,1,1,2019-08-31,,,,,,,alatengheili,batgerel danaa
822,0.081727624,0.9182724,1,1,1,2019-08-31,-405.0,285.0,-220.0,175.0,-213.0,185.0,damir ismagulov,thiago moises
823,0.60961497,0.39038506,0,1,0,2019-08-31,,,,,,,da woon jung,khadis ibragimov
824,0.63135695,0.36864302,0,1,0,2019-08-31,,,,,,,sumudaerji,andre soukhamthath
825,0.46752083,0.53247917,1,0,0,2019-08-31,-135.0,-105.0,120.0,-180.0,155.0,-143.0,wu yanan,mizuki
826,0.5834574,0.4165426,0,1,0,2019-08-31,-135.0,-105.0,-110.0,-125.0,100.0,-110.0,song kenan,derrick krantz
827,0.91520035,0.08479962,0,1,0,2019-08-31,-320.0,240.0,-227.0,160.0,-185.0,187.0,kai kara france,mark de la rosa
828,0.72879773,0.27120227,0,1,0,2019-08-31,205.0,-285.0,215.0,-278.0,225.0,-255.0,li jingliang,elizeu zaleski dos santos
829,0.28555512,0.7144449,1,0,0,2019-08-31,,,,,,,jessica andrade,zhang weili
830,0.629022,0.37097803,0,2,0,2019-09-07,-565.0,375.0,-333.0,240.0,-280.0,250.0,zubaira tukhugov,lerone murphy
831,0.2183801,0.7816199,1,1,1,2019-09-07,-350.0,250.0,-192.0,140.0,-172.0,167.0,don madge,fares ziam
832,0.32553476,0.67446524,1,0,0,2019-09-07,155.0,-195.0,-131.0,100.0,-125.0,111.0,nordine taleb,muslim salikhov
833,0.39090592,0.6090941,1,1,1,2019-09-07,-230.0,170.0,-400.0,295.0,-370.0,320.0,belal muhammad,takashi sato
834,0.14946991,0.8505301,1,1,1,2019-09-07,-305.0,225.0,-200.0,165.0,-190.0,170.0,ottman azaitar,teemu packalen
835,0.3102919,0.6897081,1,0,0,2019-09-07,-215.0,165.0,-161.0,129.0,-149.0,135.0,liana jojua,sarah moras
836,0.20475543,0.7952446,1,0,0,2019-09-07,-385.0,265.0,-278.0,205.0,-245.0,225.0,mairbek taisumov,diego ferreira
837,0.61014926,0.38985077,0,1,0,2019-09-07,125.0,-165.0,180.0,-250.0,210.0,-222.0,joanne wood,andrea lee
838,0.42770386,0.57229614,1,1,1,2019-09-07,-275.0,195.0,-550.0,380.0,-500.0,425.0,curtis blaydes,shamil abdurakhimov
839,0.7547705,0.24522947,0,1,0,2019-09-07,-405.0,285.0,-400.0,300.0,-380.0,320.0,islam makhachev,davi ramos
840,0.91767514,0.08232487,0,0,1,2019-09-07,-175.0,135.0,-139.0,-102.0,-118.0,110.0,edson barboza,paul felder
841,0.8003174,0.19968261,0,1,0,2019-09-07,-240.0,205.0,-455.0,315.0,-400.0,350.0,khabib nurmagomedov,dustin poirier
