title_fight,event_name,event_date,event_location,fight_url,weight_class,method,round,fight_time,performance_bonus_winner,fight_otn_bonus,winner,fighter_red,fighter_blue,record_red,record_blue,dob_red,dob_blue,height_red,height_blue,reach_red,reach_blue,stance_red,stance_blue,kd_red,kd_blue,sig_str_red,sig_str_blue,sig_str_percent_red,sig_str_percent_blue,td_red,td_blue,td_pct_red,td_pct_blue,clinch_red,clinch_blue,ground_red,ground_blue,sub_att_red,sub_att_blue,rev_red,rev_blue,ctrl_red,ctrl_blue,head_red,head_blue,body_red,body_blue,leg_red,leg_blue,distance_red,distance_blue,total_strikes_red,total_strikes_blue
0,UFC Fight Night: Adesanya vs. Pyfer,2026-03-28," Seattle, Washington, USA",http://ufcstats.com/fight-details/a997593977ba8cad,Bantamweight,M-DEC,3,5:00,0,0,DRAW,Ricky Simon,Adrian Yanez,22-7-1,18-6-1,"Aug 31, 1992","Nov 29, 1993","5' 6""","5' 7""","69""","70""",Orthodox,Orthodox,0,1,44 of 139,71 of 169,31%,42%,2 of 5,0 of 0,40%,---,2 of 2,0 of 0,4 of 5,4 of 13,0,0,0,0,2:06,0:06,33 of 121,63 of 159,7 of 13,6 of 8,4 of 5,2 of 2,38 of 132,67 of 156,52 of 149,73 of 171
0,UFC Fight Night: Adesanya vs. Pyfer,2026-03-28," Seattle, Washington, USA",http://ufcstats.com/fight-details/796e1151896195aa,Women's Strawweight,U-DEC,3,5:00,0,0,Alexia Thainara,Alexia Thainara,Bruna Brasil,15-1-0,11-7-1,"Nov 20, 1995","Sep 07, 1993","5' 4""","5' 6""","67""","65""",Orthodox,Orthodox,0,0,73 of 150,37 of 56,48%,66%,6 of 11,0 of 1,54%,0%,12 of 18,6 of 6,8 of 13,0 of 0,2,0,0,0,9:34,0:00,32 of 91,13 of 29,25 of 37,15 of 17,16 of 22,9 of 10,53 of 119,31 of 50,137 of 227,72 of 94
0,UFC Fight Night: Evloev vs. Murphy,2026-03-21," London, England, United Kingdom",http://ufcstats.com/fight-details/346e3897c2ead99a,Featherweight,M-DEC,5,5:00,0,0,Movsar Evloev,Movsar Evloev,Lerone Murphy,20-0-0,17-1-1,"Feb 11, 1994","Jul 22, 1991","5' 7""","5' 9""","72""","73""",Orthodox,Orthodox,0,0,86 of 189,89 of 239,45%,37%,9 of 10,0 of 0,90%,---,1 of 2,0 of 1,5 of 9,0 of 0,0,0,0,0,3:54,0:00,47 of 134,45 of 175,33 of 44,24 of 38,6 of 11,20 of 26,80 of 178,89 of 238,124 of 234,89 of 239
0,UFC Fight Night: Evloev vs. Murphy,2026-03-21," London, England, United Kingdom",http://ufcstats.com/fight-details/fa534aaa5b997a69,Featherweight,U-DEC,3,5:00,0,0,Luke Riley,Luke Riley,Michael Aswell Jr.,14-0-0,11-5-0,"Jun 30, 1999","Sep 27, 2000","5' 9""","5' 8""","69""","69""",Orthodox,Orthodox,0,0,100 of 177,61 of 180,56%,33%,0 of 0,1 of 1,---,100%,10 of 11,3 of 11,0 of 0,0 of 0,0,0,0,0,0:00,2:49,65 of 134,48 of 158,31 of 36,13 of 21,4 of 7,0 of 1,90 of 166,58 of 169,113 of 192,107 of 233
0,UFC Fight Night: Evloev vs. Murphy,2026-03-21," London, England, United Kingdom",http://ufcstats.com/fight-details/5ee11b727e89e8ad,Welterweight,U-DEC,3,5:00,0,0,Michael Page,Michael Page,Sam Patterson,25-3-0,15-3-1,"Apr 07, 1987","Apr 30, 1996","6' 3""","6' 3""","79""","78""",Switch,Orthodox,0,0,27 of 55,12 of 64,49%,18%,0 of 0,0 of 2,---,0%,0 of 0,2 of 4,0 of 0,0 of 0,0,0,0,0,0:26,2:47,17 of 38,4 of 50,4 of 8,4 of 6,6 of 9,4 of 8,27 of 55,10 of 60,33 of 61,25 of 78
0,UFC Fight Night: Evloev vs. Murphy,2026-03-21," London, England, United Kingdom",http://ufcstats.com/fight-details/43e26b46cbb51985,Light Heavyweight,"KO/TKO, Punch",1,0:28,1,0,Iwo Baraniewski,Iwo Baraniewski,Austen Lane,9-0-0,13-8-0 (1 NC),"Nov 20, 1998","Nov 09, 1987","6' 0""","6' 6""","73""","80""",Orthodox,Orthodox,1,0,10 of 13,0 of 4,76%,0%,0 of 0,0 of 0,---,---,0 of 0,0 of 0,8 of 8,0 of 0,0,0,0,0,0:04,0:00,9 of 12,0 of 3,0 of 0,0 of 0,1 of 1,0 of 1,2 of 5,0 of 4,10 of 13,0 of 4
0,UFC Fight Night: Evloev vs. Murphy,2026-03-21," London, England, United Kingdom",http://ufcstats.com/fight-details/562d916f55918901,Middleweight,U-DEC,3,5:00,0,0,Christian Leroy Duncan,Roman Dolidze,Christian Leroy Duncan,15-5-0,15-2-0,"Jul 15, 1988","Jul 24, 1995","6' 2""","6' 2""","76""","79""",Orthodox,Switch,0,0,10 of 34,54 of 99,29%,54%,3 of 4,0 of 2,75%,0%,1 of 1,1 of 4,0 of 0,2 of 3,0,0,0,0,7:07,1:08,8 of 31,18 of 52,0 of 0,6 of 12,2 of 3,30 of 35,9 of 33,51 of 92,40 of 94,78 of 125
0,UFC Fight Night: Evloev vs. Murphy,2026-03-21," London, England, United Kingdom",http://ufcstats.com/fight-details/4e58bcc0d27042fd,Featherweight,"KO/TKO, Punches",2,0:31,0,0,Danny Silva,Kurtis Campbell,Danny Silva,8-1-0,11-2-0,"Jul 29, 2002","Jan 30, 1997","5' 9""","5' 7""","72""","69""",Switch,Switch,0,2,17 of 41,16 of 32,41%,50%,2 of 5,1 of 1,40%,100%,2 of 2,4 of 7,0 of 0,1 of 2,0,0,0,1,1:56,1:05,12 of 29,11 of 26,2 of 8,4 of 5,3 of 4,1 of 1,15 of 39,11 of 23,17 of 43,20 of 36
0,UFC Fight Night: Evloev vs. Murphy,2026-03-21," London, England, United Kingdom",http://ufcstats.com/fight-details/3ee578ddd071ad4c,Lightweight,U-DEC,3,5:00,0,1,Mason Jones,Mason Jones,Axel Sola,18-2-0 (1 NC),12-1-1,"Apr 26, 1995","Sep 17, 1997","5' 10""","6' 0""","74""","74""",Orthodox,Southpaw,0,0,110 of 236,65 of 135,46%,48%,0 of 0,3 of 7,---,42%,26 of 42,4 of 10,1 of 1,0 of 0,0,0,0,0,0:05,2:19,76 of 193,49 of 116,29 of 37,16 of 19,5 of 6,0 of 0,83 of 193,61 of 125,123 of 251,68 of 141
0,UFC Fight Night: Evloev vs. Murphy,2026-03-21," London, England, United Kingdom",http://ufcstats.com/fight-details/3b9f50f07d9a1601,Featherweight,S-DEC,3,5:00,0,0,Nathaniel Wood,Nathaniel Wood,Losene Keita,23-6-0,16-2-0,"May 08, 1993","Dec 30, 1997","5' 6""","5' 7""","69""","72""",Orthodox,Orthodox,0,0,67 of 178,52 of 119,37%,43%,0 of 1,0 of 0,0%,---,0 of 1,0 of 0,0 of 0,0 of 0,0,0,0,0,0:00,0:00,32 of 128,36 of 101,2 of 3,13 of 15,33 of 47,3 of 3,67 of 177,52 of 119,67 of 178,52 of 119
0,UFC Fight Night: Evloev vs. Murphy,2026-03-21," London, England, United Kingdom",http://ufcstats.com/fight-details/90187edeeda7e6d6,Heavyweight,U-DEC,3,5:00,0,0,Mario Pinto,Mario Pinto,Felipe Franco,12-0-0,11-2-0,"Mar 14, 1998","Jan 22, 2001","6' 5""","6' 1""","79""","76""",Orthodox,Orthodox,0,0,34 of 58,21 of 60,58%,35%,2 of 14,0 of 1,14%,0%,13 of 15,8 of 9,1 of 1,0 of 0,0,0,0,0,6:15,0:00,25 of 48,13 of 51,6 of 7,7 of 8,3 of 3,1 of 1,20 of 42,13 of 51,137 of 166,60 of 100
0,UFC Fight Night: Evloev vs. Murphy,2026-03-21," London, England, United Kingdom",http://ufcstats.com/fight-details/8817bd21b6d0a989,Middleweight,U-DEC,3,5:00,0,0,Mantas Kondratavicius,Mantas Kondratavicius,Antonio Trocoli,9-1-0,12-7-0 (1 NC),"Jul 17, 1999","Dec 06, 1990","6' 2""","6' 5""","75""","80""",Orthodox,Orthodox,1,0,75 of 107,17 of 39,70%,43%,2 of 4,1 of 12,50%,8%,17 of 19,2 of 4,16 of 20,0 of 0,1,0,0,0,6:06,5:03,61 of 93,10 of 28,14 of 14,3 of 7,0 of 0,4 of 4,42 of 68,15 of 35,135 of 177,29 of 54
0,UFC Fight Night: Evloev vs. Murphy,2026-03-21," London, England, United Kingdom",http://ufcstats.com/fight-details/bfd17ed83ec5b598,Heavyweight,"KO/TKO, Punches",1,1:48,0,0,Brando Pericic,Louie Sutherland,Brando Pericic,11-6-0,7-1-0,"Feb 08, 1994","Aug 03, 1994","6' 3""","6' 5""","76""","79""",Orthodox,Orthodox,0,0,9 of 18,19 of 26,50%,73%,1 of 3,0 of 0,33%,---,2 of 3,9 of 10,0 of 0,5 of 7,0,0,0,0,0:40,0:19,5 of 14,13 of 20,2 of 2,6 of 6,2 of 2,0 of 0,7 of 15,5 of 9,9 of 18,34 of 46
0,UFC Fight Night: Evloev vs. Murphy,2026-03-21," London, England, United Kingdom",http://ufcstats.com/fight-details/bbe0f3653de9f6a8,Lightweight,U-DEC,3,5:00,0,0,Abdul-Kareem Al-Selwady,Shem Rock,Abdul-Kareem Al-Selwady,12-3-1,16-4-0,"Nov 05, 1993","Apr 10, 1995","5' 11""","5' 8""","73""","69""",Southpaw,Orthodox,0,0,47 of 128,81 of 146,36%,55%,1 of 6,0 of 4,16%,0%,3 of 3,8 of 11,1 of 2,2 of 5,0,0,0,0,0:55,0:19,26 of 101,48 of 102,16 of 22,13 of 14,5 of 5,20 of 30,43 of 123,71 of 130,52 of 134,105 of 173
0,UFC Fight Night: Evloev vs. Murphy,2026-03-21," London, England, United Kingdom",http://ufcstats.com/fight-details/216bc9b661485017,Women's Strawweight,"KO/TKO, Punches",2,1:17,1,0,Shanelle Dyer,Shanelle Dyer,Ravena Oliveira,7-1-0,7-5-1,"Apr 23, 2001","Feb 20, 1997","5' 6""","5' 5""","65""","65""",Orthodox,Orthodox,0,0,49 of 78,26 of 80,62%,32%,1 of 1,0 of 1,100%,0%,8 of 11,2 of 2,6 of 10,0 of 0,0,0,0,0,0:34,0:12,22 of 42,16 of 65,13 of 17,9 of 10,14 of 19,1 of 5,35 of 57,24 of 78,50 of 79,32 of 86
0,UFC Fight Night: Emmett vs. Vallejos,2026-03-14," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/f594fc5c2bc6237e,Featherweight,"KO/TKO, Punches",1,3:33,1,0,Kevin Vallejos,Josh Emmett,Kevin Vallejos,19-7-0,18-1-0,"Mar 04, 1985","Dec 08, 2001","5' 6""","5' 7""","70""","68""",Orthodox,Switch,0,2,3 of 12,36 of 55,25%,65%,0 of 1,0 of 0,0%,---,0 of 0,10 of 14,0 of 0,14 of 20,0,0,0,0,0:00,0:38,2 of 11,30 of 49,1 of 1,4 of 4,0 of 0,2 of 2,3 of 12,12 of 21,3 of 12,43 of 68
0,UFC Fight Night: Emmett vs. Vallejos,2026-03-14," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/3b7b771b9578383d,Women's Strawweight,U-DEC,3,5:00,0,0,Gillian Robertson,Amanda Lemos,Gillian Robertson,15-7-1,17-8-0,"May 22, 1987","May 17, 1995","5' 4""","5' 5""","65""","63""",Southpaw,Orthodox,0,0,42 of 73,12 of 26,57%,46%,1 of 1,3 of 7,100%,42%,2 of 2,1 of 1,13 of 14,1 of 2,1,0,1,2,2:04,9:17,31 of 61,5 of 12,8 of 8,2 of 4,3 of 4,5 of 10,27 of 57,10 of 23,51 of 84,64 of 81
0,UFC Fight Night: Emmett vs. Vallejos,2026-03-14," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/8bee5192baec71d8,Featherweight,S-DEC,3,5:00,0,0,Jose Delgado,Andre Fili,Jose Delgado,25-14-0 (1 NC),12-2-0,"Jun 25, 1990","Apr 21, 1998","5' 11""","5' 11""","74""","73""",Orthodox,Switch,0,0,62 of 141,94 of 169,43%,55%,4 of 6,1 of 3,66%,33%,0 of 0,9 of 14,1 of 2,2 of 2,0,0,1,0,0:59,0:36,46 of 121,37 of 99,11 of 13,34 of 47,5 of 7,23 of 23,61 of 139,83 of 153,70 of 154,103 of 179
0,UFC Fight Night: Emmett vs. Vallejos,2026-03-14," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/e0acd0cf4930671b,Featherweight,KO/TKO,2,5:00,0,1,Marwan Rahiki,Marwan Rahiki,Harry Hardwick,9-0-0,13-5-1,"May 10, 2002","Sep 29, 1994","5' 8""","5' 8""","72""","71""",Orthodox,Switch,0,0,90 of 164,65 of 149,54%,43%,0 of 0,0 of 1,---,0%,2 of 4,0 of 1,0 of 0,0 of 0,0,0,0,0,1:35,0:44,60 of 126,39 of 117,18 of 25,11 of 13,12 of 13,15 of 19,88 of 160,65 of 148,93 of 171,76 of 164
0,UFC Fight Night: Emmett vs. Vallejos,2026-03-14," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/db7694f4513120d5,Light Heavyweight,"SUB, Guillotine Choke",1,4:24,0,0,Ion Cutelaba,Ion Cutelaba,Oumar Sy,20-12-1 (1 NC),12-2-0,"Dec 14, 1993","Nov 21, 1995","6' 1""","6' 4""","75""","83""",Southpaw,Orthodox,0,0,14 of 20,5 of 11,70%,45%,1 of 2,0 of 1,50%,0%,1 of 1,0 of 0,3 of 4,0 of 0,1,0,0,0,2:27,0:18,4 of 9,1 of 7,4 of 5,0 of 0,6 of 6,4 of 4,10 of 15,5 of 11,40 of 49,5 of 11
0,UFC Fight Night: Emmett vs. Vallejos,2026-03-14," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/fc9168fd102e2e66,Flyweight,S-DEC,3,5:00,0,0,Charles Johnson,Charles Johnson,Bruno Silva,19-9-0,15-9-2 (1 NC),"Jan 10, 1991","Mar 16, 1990","5' 9""","5' 4""","70""","65""",Switch,Orthodox,0,0,85 of 162,73 of 136,52%,53%,0 of 6,0 of 8,0%,0%,24 of 30,2 of 5,0 of 0,0 of 0,0,0,0,0,0:06,3:43,43 of 101,52 of 106,30 of 46,14 of 21,12 of 15,7 of 9,61 of 132,71 of 131,110 of 189,101 of 171
0,UFC Fight Night: Emmett vs. Vallejos,2026-03-14," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/f26c0bdf7689aea2,Welterweight,U-DEC,3,5:00,0,0,Myktybek Orolbai,Chris Curtis,Myktybek Orolbai,32-13-0 (1 NC),16-2-1,"Jul 15, 1987","Feb 10, 1998","5' 10""","5' 10""","75""","74""",Orthodox,Orthodox,0,0,12 of 31,20 of 28,38%,71%,0 of 0,19 of 24,---,79%,2 of 2,1 of 1,1 of 1,14 of 17,0,0,0,0,0:06,12:33,6 of 25,13 of 18,6 of 6,3 of 4,0 of 0,4 of 6,9 of 28,5 of 10,57 of 81,83 of 102
0,UFC Fight Night: Emmett vs. Vallejos,2026-03-14," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/2c330a6f7f1e55f0,Heavyweight,U-DEC,3,5:00,0,0,Vitor Petrino,Vitor Petrino,Steven Asplund,14-2-0,8-2-0,"Aug 28, 1997","Jul 16, 1998","6' 2""","6' 5""","77""","78""",Orthodox,Orthodox,0,1,92 of 161,61 of 158,57%,38%,0 of 4,0 of 0,0%,---,0 of 1,1 of 2,0 of 0,2 of 2,0,0,0,0,1:17,0:12,59 of 126,48 of 140,18 of 18,4 of 8,15 of 17,9 of 10,92 of 160,58 of 154,92 of 162,73 of 172
0,UFC Fight Night: Emmett vs. Vallejos,2026-03-14," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/f44b4e998b6829f6,Bantamweight,"SUB, Rear Naked Choke",2,1:04,0,0,Elijah Smith,Elijah Smith,SuYoung You,10-1-0,16-4-0 (2 NC),"Sep 05, 2002","Dec 11, 1995","5' 9""","5' 6""","71""","65""",Orthodox,Orthodox,1,0,16 of 27,3 of 3,59%,100%,0 of 0,4 of 8,---,50%,3 of 3,0 of 0,8 of 11,0 of 0,1,0,1,0,1:35,2:42,14 of 25,3 of 3,1 of 1,0 of 0,1 of 1,0 of 0,5 of 13,3 of 3,18 of 29,21 of 27
0,UFC Fight Night: Emmett vs. Vallejos,2026-03-14," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/c769dd861357af9f,Lightweight,"KO/TKO, Punch",3,4:12,1,0,Manoel Sousa,Bolaji Oki,Manoel Sousa,10-4-0,15-1-0,"Nov 15, 1995","Jun 04, 1997","5' 10""","5' 9""","73""","70""",Orthodox,Orthodox,0,2,84 of 170,71 of 179,49%,39%,1 of 2,0 of 3,50%,0%,17 of 19,8 of 14,5 of 8,1 of 4,0,1,0,0,3:23,1:09,42 of 111,48 of 150,28 of 44,16 of 21,14 of 15,7 of 8,62 of 143,62 of 161,108 of 196,86 of 196
0,UFC Fight Night: Emmett vs. Vallejos,2026-03-14," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/cff81d681a01ae18,Middleweight,U-DEC,3,5:00,0,0,Eryk Anders,Brad Tavares,Eryk Anders,21-13-0,18-9-0 (1 NC),"Dec 21, 1987","Apr 21, 1987","6' 1""","6' 1""","74""","75""",Orthodox,Southpaw,1,0,48 of 86,35 of 84,55%,41%,0 of 1,3 of 9,0%,33%,14 of 21,19 of 36,3 of 6,1 of 1,0,0,0,1,0:29,9:20,29 of 64,26 of 69,17 of 20,9 of 15,2 of 2,0 of 0,31 of 59,15 of 47,55 of 95,68 of 133
0,UFC Fight Night: Emmett vs. Vallejos,2026-03-14," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/8cab057e6549afd0,Women's Bantamweight,"SUB, Rear Naked Choke",1,2:07,0,0,Bia Mesquita,Bia Mesquita,Montse Rendon,8-0-0,7-2-0,"Apr 07, 1991","Mar 16, 1989","5' 4""","5' 8""","67""","68""",Orthodox,Orthodox,0,0,18 of 27,0 of 8,66%,0%,1 of 1,0 of 0,100%,---,0 of 1,0 of 0,12 of 20,0 of 0,1,0,0,0,1:46,0:00,16 of 25,0 of 6,1 of 1,0 of 1,1 of 1,0 of 1,6 of 6,0 of 8,31 of 40,0 of 8
0,UFC Fight Night: Emmett vs. Vallejos,2026-03-14," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/32d371462c539bee,Bantamweight,U-DEC,3,5:00,0,0,Hecher Sosa,Luan Lacerda,Hecher Sosa,13-4-0,15-1-0,"Jan 07, 1993","Aug 25, 1995","5' 7""","5' 9""","71""","70""",Orthodox,Orthodox,0,0,62 of 168,104 of 221,36%,47%,4 of 11,0 of 0,36%,---,9 of 18,16 of 32,0 of 0,0 of 0,0,0,0,0,3:06,0:34,35 of 118,67 of 170,22 of 44,25 of 37,5 of 6,12 of 14,53 of 150,88 of 189,72 of 182,137 of 263
0,UFC Fight Night: Emmett vs. Vallejos,2026-03-14," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/244285b7fd0ddece,Women's Strawweight,U-DEC,3,5:00,0,0,Piera Rodriguez,Piera Rodriguez,Sam Hughes,12-2-0,11-7-0,"Nov 11, 1992","Jun 28, 1992","5' 3""","5' 5""","63""","64""",Orthodox,Orthodox,0,0,107 of 231,77 of 144,46%,53%,1 of 6,0 of 7,16%,0%,34 of 42,12 of 12,1 of 1,0 of 0,0,0,0,0,2:35,0:22,52 of 163,47 of 110,45 of 55,13 of 17,10 of 13,17 of 17,72 of 188,65 of 132,111 of 237,91 of 160
0,UFC 326: Holloway vs. Oliveira 2,2026-03-07," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/f030febede41c661,Lightweight,U-DEC,5,5:00,0,0,Charles Oliveira,Max Holloway,Charles Oliveira,28-9-0,37-11-0 (1 NC),"Dec 04, 1991","Oct 17, 1989","5' 11""","5' 10""","69""","74""",Orthodox,Orthodox,0,0,26 of 45,50 of 66,57%,75%,0 of 0,5 of 13,---,38%,1 of 1,2 of 2,0 of 0,24 of 27,0,4,0,0,1:36,20:49,18 of 36,37 of 51,6 of 7,7 of 9,2 of 2,6 of 6,25 of 44,24 of 37,73 of 92,110 of 137
0,UFC 326: Holloway vs. Oliveira 2,2026-03-07," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/d564db29997e1371,Middleweight,U-DEC,3,5:00,0,0,Caio Borralho,Caio Borralho,Reinier de Ridder,18-2-0 (1 NC),21-4-0,"Jan 16, 1993","Sep 07, 1990","6' 1""","6' 4""","75""","78""",Southpaw,Southpaw,0,0,57 of 98,55 of 141,58%,39%,1 of 1,2 of 8,100%,25%,0 of 0,2 of 2,2 of 3,0 of 0,0,0,0,0,2:52,2:46,32 of 65,37 of 117,9 of 16,10 of 15,16 of 17,8 of 9,55 of 95,53 of 139,71 of 112,111 of 199
0,UFC 326: Holloway vs. Oliveira 2,2026-03-07," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/bed89a91da9d04c1,Bantamweight,U-DEC,3,5:00,0,0,Raul Rosas Jr.,Rob Font,Raul Rosas Jr.,22-10-0,12-1-0,"Jun 25, 1987","Oct 08, 2004","5' 8""","5' 9""","71""","67""",Orthodox,Switch,0,0,10 of 31,8 of 33,32%,24%,0 of 1,16 of 18,0%,88%,0 of 0,0 of 0,0 of 0,0 of 1,0,0,1,1,0:13,10:05,6 of 25,5 of 29,2 of 4,0 of 0,2 of 2,3 of 4,10 of 31,8 of 32,29 of 50,47 of 75
0,UFC 326: Holloway vs. Oliveira 2,2026-03-07," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/f02c0adc4ae629c6,Lightweight,"KO/TKO, Punch",2,1:53,1,0,Drew Dober,Drew Dober,Michael Johnson,29-15-0 (1 NC),25-20-0,"Oct 19, 1988","Jun 04, 1986","5' 8""","5' 10""","70""","73""",Southpaw,Southpaw,1,0,22 of 55,27 of 76,40%,35%,0 of 0,0 of 0,---,---,0 of 0,0 of 0,1 of 1,0 of 0,0,0,0,0,0:00,0:00,9 of 33,18 of 55,7 of 14,0 of 11,6 of 8,9 of 10,21 of 54,27 of 76,22 of 55,27 of 76
0,UFC 326: Holloway vs. Oliveira 2,2026-03-07," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/6a4738656c493ee9,Middleweight,"KO/TKO, Punch",1,1:47,1,0,Gregory Rodrigues,Gregory Rodrigues,Brunno Ferreira,19-6-0,15-4-0,"Feb 17, 1992","Nov 04, 1992","6' 3""","5' 10""","75""","72""",Orthodox,Orthodox,1,0,2 of 6,2 of 5,33%,40%,0 of 0,0 of 0,---,---,0 of 0,0 of 0,0 of 0,0 of 0,0,0,0,0,0:00,0:00,1 of 4,1 of 2,1 of 2,0 of 1,0 of 0,1 of 2,2 of 6,2 of 5,2 of 6,2 of 5
0,UFC 326: Holloway vs. Oliveira 2,2026-03-07," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/ecd16d14a138d7fb,Bantamweight,U-DEC,3,5:00,0,0,Cody Garbrandt,Cody Garbrandt,Xiao Long,15-8-0,27-11-0,"Jul 07, 1991","Apr 13, 1998","5' 8""","5' 8""","65""","70""",Orthodox,Orthodox,0,0,28 of 54,59 of 108,51%,54%,0 of 8,1 of 2,0%,50%,11 of 12,3 of 4,0 of 0,5 of 5,0,0,0,0,0:53,0:47,13 of 39,11 of 41,11 of 11,19 of 28,4 of 4,29 of 39,17 of 42,51 of 99,28 of 54,70 of 119
0,UFC 326: Holloway vs. Oliveira 2,2026-03-07," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/9c8d5dbd8905a715,Middleweight,S-DEC,3,5:00,0,0,Donte Johnson,Donte Johnson,Cody Brundage,8-0-0,12-9-1 (1 NC),"Jan 25, 1999","May 16, 1994","5' 8""","6' 0""","74""","72""",Southpaw,Orthodox,0,0,45 of 106,31 of 83,42%,37%,0 of 0,2 of 7,---,28%,0 of 0,0 of 1,10 of 14,0 of 0,0,0,1,0,3:32,4:22,35 of 92,19 of 70,4 of 8,2 of 3,6 of 6,10 of 10,35 of 92,31 of 82,84 of 146,34 of 88
0,UFC 326: Holloway vs. Oliveira 2,2026-03-07," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/6feb49a6b7e8433c,Featherweight,"SUB, Anaconda Choke",2,0:40,1,0,Alberto Montes,Ricky Turcios,Alberto Montes,13-6-0,12-2-0,"Jun 05, 1993","May 31, 1994","5' 9""","5' 7""","71""","69""",Orthodox,Orthodox,0,0,22 of 60,32 of 58,36%,55%,0 of 3,0 of 0,0%,---,2 of 2,6 of 6,0 of 0,0 of 0,0,1,0,0,1:54,0:21,14 of 51,19 of 42,3 of 4,10 of 13,5 of 5,3 of 3,20 of 58,26 of 52,36 of 74,39 of 65
0,UFC 326: Holloway vs. Oliveira 2,2026-03-07," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/f661ef429055f8c1,Flyweight,U-DEC,3,5:00,0,0,Nyamjargal Tumendemberel,Cody Durden,Nyamjargal Tumendemberel,18-11-1,10-1-0,"Mar 29, 1991","Mar 22, 1998","5' 7""","5' 7""","67""","71""",Southpaw,Orthodox,0,0,8 of 21,25 of 42,38%,59%,3 of 8,4 of 4,37%,100%,1 of 1,1 of 1,0 of 2,17 of 22,0,1,3,2,4:50,6:52,5 of 18,20 of 34,0 of 0,1 of 3,3 of 3,4 of 5,7 of 18,7 of 19,54 of 69,43 of 60
0,UFC 326: Holloway vs. Oliveira 2,2026-03-07," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/a22fd3735819d858,Flyweight,U-DEC,3,5:00,0,0,Sumudaerji,Sumudaerji,Jesus Aguilar,19-7-0 (1 NC),12-4-0,"Jan 20, 1996","Mar 13, 1996","5' 8""","5' 4""","72""","62""",Southpaw,Orthodox,0,0,62 of 148,31 of 106,41%,29%,4 of 5,1 of 5,80%,20%,3 of 3,1 of 1,4 of 4,0 of 0,0,0,0,0,2:36,2:05,44 of 116,12 of 63,11 of 23,8 of 24,7 of 9,11 of 19,55 of 141,30 of 105,69 of 156,42 of 120
0,UFC 326: Holloway vs. Oliveira 2,2026-03-07," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/cc03e698c4b7da52,Light Heavyweight,U-DEC,3,5:00,0,0,Diyar Nurgozhay,Rafael Tobias,Diyar Nurgozhay,14-2-0,12-2-0,"Mar 20, 2003","Apr 22, 1997","6' 2""","6' 2""","74""","74""",Orthodox,Southpaw,0,0,39 of 101,94 of 143,38%,65%,2 of 8,0 of 1,25%,0%,4 of 6,5 of 6,9 of 11,8 of 15,1,0,0,1,2:31,1:28,29 of 86,33 of 71,7 of 10,37 of 47,3 of 5,24 of 25,26 of 84,81 of 122,52 of 114,100 of 150
0,UFC 326: Holloway vs. Oliveira 2,2026-03-07," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/a5abdc461cb1538e,Light Heavyweight,"KO/TKO, Punches",1,2:42,1,0,Rodolfo Bellato,Luke Fernandez,Rodolfo Bellato,6-1-0,13-3-1 (1 NC),"Jun 29, 1995","Feb 05, 1996","6' 1""","6' 3""","76""","75""",Orthodox,Orthodox,0,1,16 of 33,30 of 46,48%,65%,0 of 0,0 of 0,---,---,7 of 7,1 of 1,0 of 0,20 of 27,0,0,0,0,0:22,0:11,12 of 28,24 of 39,3 of 4,4 of 5,1 of 1,2 of 2,9 of 26,9 of 18,26 of 43,32 of 48
